DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2020/12/16 05:00:00+00,1240,1240,300 W  ONONDAGA ST     ,AGGRAVATED ASSAULT, ,,N/A,4770
2020/08/05 04:00:00+00,1400,2219,100 SMITH        ,LARCENY, ,,Of Bicycle,4771
2020/01/27 05:00:00+00,412,420,1700 W  ONONDAGA ST     ,LARCENY, ,,Of MV Parts/Accessories,4772
2020/01/29 05:00:00+00,1400,1130,100 WYOMING ST     ,LARCENY, ,,Of MV Parts/Accessories,4773
2020/01/31 05:00:00+00,1730,835,100 MCKINLEY AV     ,LARCENY, ,,Of MV Parts/Accessories,4774
2020/02/02 05:00:00+00,1930,2330,400 GIFFORD ST     ,LARCENY, ,,Of MV Parts/Accessories,4775
2020/02/14 05:00:00+00,1837,1850,1000 AVERY AV     ,LARCENY, ,,Of MV Parts/Accessories,4776
2020/02/20 05:00:00+00,39,48,900 W  GENESEE ST     ,LARCENY, ,,Of MV Parts/Accessories,4777
2020/02/24 05:00:00+00,30,30,100 CROLY ST     ,LARCENY, ,,Of MV Parts/Accessories,4778
2020/02/25 05:00:00+00,1500,830,400 MIDLAND AV     ,LARCENY, ,,Of MV Parts/Accessories,4779
2020/02/27 05:00:00+00,800,1830,200 CRIPPEN AV     ,LARCENY, ,,Of MV Parts/Accessories,4780
2020/03/07 05:00:00+00,2200,700,200 S  AVERY AV     ,LARCENY, ,,Of MV Parts/Accessories,4781
2020/03/07 05:00:00+00,1230,1345,600 N  SALINA ST     ,LARCENY, ,,Of MV Parts/Accessories,4782
2020/03/13 04:00:00+00,1500,900,1600 JAMESVILLE AV     ,LARCENY, ,,Of MV Parts/Accessories,4783
2020/03/13 04:00:00+00,1130,1425,600 W  COLVIN ST     ,LARCENY, ,Yes,Of MV Parts/Accessories,4784
2020/03/23 04:00:00+00,2251,2305,300 SIXTH NORTH ST     ,LARCENY, ,,Of MV Parts/Accessories,4785
2020/03/27 04:00:00+00,100,630,600 PARK ST     ,LARCENY, ,,Of MV Parts/Accessories,4786
2020/03/29 04:00:00+00,2315,615,1000 CANAL ST     ,LARCENY, ,,Of MV Parts/Accessories,4787
2020/12/16 05:00:00+00,1402,1402,1400 S  MCBRIDE ST     ,BURGLARY, ,,N/A,4788
2020/08/11 04:00:00+00,1426,1426,1 DESTINY USA DR,LARCENY, ,,Of Bicycle,4789
2020/12/16 05:00:00+00,2032,2034,600 W  NEWELL ST     ,AGGRAVATED ASSAULT, ,,N/A,4790
2020/08/14 04:00:00+00,1800,600,300 S  WARREN ST     ,LARCENY, ,,Of Bicycle,4791
2020/12/17 05:00:00+00,130,130,700 E  WILLOW ST     ,RAPE, ,,N/A,4792
2020/08/17 04:00:00+00,2207,2207,100 SIMS DR     ,LARCENY, ,,Of Bicycle,4793
2020/08/18 04:00:00+00,2300,1403,1100 MADISON ST     ,LARCENY, ,,Of Bicycle,4794
2020/08/18 04:00:00+00,2100,1406,800 LANCASTER AVE    ,LARCENY, ,,Of Bicycle,4795
2020/08/18 04:00:00+00,0,1409,1300 LANCASTER AVE    ,LARCENY, ,,Of Bicycle,4796
2020/08/20 04:00:00+00,1000,1600,100 VICTORIA PL     ,BURGLARY, ,,Of Bicycle,4797
2020/08/25 04:00:00+00,949,949,1200 MADISON ST     ,LARCENY, ,,Of Bicycle,4798
2020/08/25 04:00:00+00,2215,952,100 GRANT BLVD   ,LARCENY, ,,Of Bicycle,4799
2020/08/25 04:00:00+00,1415,1034,200 E  ONONDAGA ST     ,LARCENY, ,,Of Bicycle,4800
2020/02/14 05:00:00+00,1341,1341,2500 ERIE BLVD E ,BURGLARY, ,Yes,Shoplifting,4801
2020/07/06 04:00:00+00,1240,1240,4700 ONONDAGA BLVD   ,LARCENY, ,,Shoplifting,4802
2020/02/16 05:00:00+00,2308,2308,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4803
2020/02/16 05:00:00+00,1545,1545,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4804
2020/07/06 04:00:00+00,1432,1432,4700 ONONDAGA BLVD   ,LARCENY, ,Yes,Shoplifting,4805
2020/01/18 05:00:00+00,1858,1858,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4806
2020/02/16 05:00:00+00,1618,1618,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4807
2020/11/10 05:00:00+00,2000,2000,700 S  STATE ST     ,LARCENY, ,,Purse Snatch,4808
2020/07/06 04:00:00+00,2103,2103,400 W  ONONDAGA ST     ,LARCENY, ,Yes,Shoplifting,4809
2020/01/18 05:00:00+00,1700,1700,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4810
2020/02/17 05:00:00+00,1040,1042,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4811
2020/04/30 04:00:00+00,1716,1716,200 N  STATE ST     ,LARCENY, ,,Shoplifting,4812
2020/11/22 05:00:00+00,1045,1045,1000 S  CLINTON ST     ,LARCENY, ,,Purse Snatch,4813
2020/07/06 04:00:00+00,1552,1552,2700 ERIE BLVD E ,LARCENY, ,,Shoplifting,4814
2020/01/19 05:00:00+00,1239,1239,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4815
2020/02/17 05:00:00+00,1504,1504,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4816
2020/05/01 04:00:00+00,1315,1315,700 WOLF ST     ,LARCENY, ,Yes,Shoplifting,4817
2020/03/14 04:00:00+00,1710,1710,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4818
2020/12/11 05:00:00+00,2222,2223,800 OSTROM AV     ,ROBBERY, ,,Purse Snatch,4819
2020/07/07 04:00:00+00,1532,1532,100 E  WASHINGTON ST     ,LARCENY, ,Yes,Shoplifting,4820
2020/01/19 05:00:00+00,1250,1250,1 DESTINY USA DR,BURGLARY, ,Yes,Shoplifting,4821
2020/02/18 05:00:00+00,1640,1645,3800 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,4822
2020/05/02 04:00:00+00,1946,1946,600 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4823
2020/12/18 05:00:00+00,1733,1735,700 MIDLAND AV     ,LARCENY, ,,Purse Snatch,4824
2020/03/14 04:00:00+00,1820,1820,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4825
2020/07/07 04:00:00+00,1631,1631,100 SIMON DR     ,LARCENY, ,,Shoplifting,4826
2020/01/19 05:00:00+00,1516,1516,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4827
2020/02/18 05:00:00+00,1746,1746,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4828
2020/05/07 04:00:00+00,1725,1725,700 S  CROUSE AV     ,LARCENY, ,,Shoplifting,4829
2020/03/15 04:00:00+00,1449,1449,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4830
2020/08/14 04:00:00+00,1311,1311,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4831
2020/01/01 05:00:00+00,1455,1455,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4832
2020/03/16 04:00:00+00,937,937,600 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4833
2020/08/18 04:00:00+00,1225,1225,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4834
2020/07/08 04:00:00+00,1936,1936,900 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,4835
2020/01/21 05:00:00+00,856,856,800 ERIE BLVD W ,ROBBERY, ,Yes,Shoplifting,4836
2020/02/19 05:00:00+00,1015,1027,400 W  SENECA TPKE   ,LARCENY, ,,Shoplifting,4837
2020/05/11 04:00:00+00,1138,1138,2900 JAMES ST     ,LARCENY, ,,Shoplifting,4838
2020/09/27 04:00:00+00,1546,1546,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4839
2020/07/09 04:00:00+00,1405,1405,1 DESTINY USA DR,BURGLARY, ,,Shoplifting,4840
2020/03/16 04:00:00+00,1131,1131,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4841
2020/01/21 05:00:00+00,1747,1747,1900 ERIE BLVD E ,LARCENY, ,,Shoplifting,4842
2020/05/12 04:00:00+00,950,950,2000 ERIE BLVD E ,LARCENY, ,,Shoplifting,4843
2020/08/19 04:00:00+00,1045,1100,700 S  CROUSE AV     ,LARCENY, ,,Shoplifting,4844
2020/07/11 04:00:00+00,1614,1614,4000 S  SALINA ST     ,LARCENY, ,,Shoplifting,4845
2020/09/28 04:00:00+00,447,447,2500 ERIE BLVD E ,LARCENY, ,,Shoplifting,4846
2020/01/01 05:00:00+00,1654,1654,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4847
2020/02/19 05:00:00+00,1520,1520,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4848
2020/03/16 04:00:00+00,1229,1229,700 UNIVERSITY AV     ,LARCENY, ,,Shoplifting,4849
2020/01/21 05:00:00+00,1035,1035,2900 JAMES ST     ,LARCENY, ,Yes,Shoplifting,4850
2020/05/13 04:00:00+00,508,508,1000 PARK ST     ,BURGLARY, ,,Shoplifting,4851
2020/08/19 04:00:00+00,1811,1811,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4852
2020/07/16 04:00:00+00,746,746,1800 W  FAYETTE ST     ,LARCENY, ,,Shoplifting,4853
2020/09/28 04:00:00+00,1402,1405,500 W  ONONDAGA ST     ,LARCENY, ,,Shoplifting,4854
2020/01/01 05:00:00+00,1712,1712,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4855
2020/02/19 05:00:00+00,1604,1604,4700 ONONDAGA BLVD   ,LARCENY, ,,Shoplifting,4856
2020/03/16 04:00:00+00,1710,1710,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4857
2020/01/23 05:00:00+00,1710,1723,4100 S  SALINA ST     ,LARCENY, ,,Shoplifting,4858
2020/05/22 04:00:00+00,1022,1022,100 SIMON DR     ,LARCENY, ,Yes,Shoplifting,4859
2020/08/19 04:00:00+00,1926,1926,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4860
2020/07/16 04:00:00+00,1430,1430,500 W  ONONDAGA ST     ,LARCENY, ,Yes,Shoplifting,4861
2020/09/29 04:00:00+00,1918,1918,2900 JAMES ST     ,LARCENY, ,,Shoplifting,4862
2020/01/02 05:00:00+00,1843,1843,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4863
2020/02/20 05:00:00+00,1420,1420,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4864
2020/03/17 04:00:00+00,1800,1800,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4865
2020/01/23 05:00:00+00,1136,1151,400 STATE FAIR BLVD   ,LARCENY, ,,Shoplifting,4866
2020/05/24 04:00:00+00,1300,1300,200 S  GEDDES ST     ,LARCENY, ,Yes,Shoplifting,4867
2020/08/20 04:00:00+00,652,652,4700 ONONDAGA BLVD   ,LARCENY, ,Yes,Shoplifting,4868
2020/07/17 04:00:00+00,1847,1847,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4869
2020/10/03 04:00:00+00,1357,1357,600 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4870
2020/01/04 05:00:00+00,1015,1015,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4871
2020/02/20 05:00:00+00,1934,1934,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4872
2020/03/18 04:00:00+00,1820,1820,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,4873
2020/01/24 05:00:00+00,1310,1310,2900 JAMES ST     ,LARCENY, ,,Shoplifting,4874
2020/05/25 04:00:00+00,936,936,700 S  CROUSE AV     ,LARCENY, ,Yes,Shoplifting,4875
2020/08/21 04:00:00+00,855,855,700 S  CROUSE AV     ,LARCENY, ,,Shoplifting,4876
2020/07/17 04:00:00+00,2318,2318,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4877
2020/10/03 04:00:00+00,1716,1716,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4878
2020/01/04 05:00:00+00,1550,1700,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4879
2020/02/21 05:00:00+00,1500,1500,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4880
2020/03/20 04:00:00+00,1939,1939,600 SOUTH AV     ,LARCENY, ,Yes,Shoplifting,4881
2020/01/25 05:00:00+00,855,856,1800 W  FAYETTE ST     ,LARCENY, ,,Shoplifting,4882
2020/05/25 04:00:00+00,2100,2100,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4883
2020/08/21 04:00:00+00,1819,1819,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4884
2020/07/19 04:00:00+00,1109,1109,600 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4885
2020/10/05 04:00:00+00,2018,2018,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,4886
2020/01/05 05:00:00+00,1517,1700,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4887
2020/02/21 05:00:00+00,2030,2030,4700 ONONDAGA BLVD   ,LARCENY, ,Yes,Shoplifting,4888
2020/03/20 04:00:00+00,2304,2307,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4889
2020/03/22 04:00:00+00,1515,1550,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4890
2020/03/22 04:00:00+00,1702,1702,500 W  ONONDAGA ST     ,LARCENY, ,,Shoplifting,4891
2020/03/22 04:00:00+00,1748,1748,200 S  GEDDES ST     ,LARCENY, ,,Shoplifting,4892
2020/03/24 04:00:00+00,1637,1637,1900 ERIE BLVD E ,LARCENY, ,,Shoplifting,4893
2020/03/24 04:00:00+00,1835,1835,200 N  STATE ST     ,LARCENY, ,Yes,Shoplifting,4894
2020/03/28 04:00:00+00,1220,1310,500 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4895
2020/03/28 04:00:00+00,1600,1600,4700 ONONDAGA BLVD   ,LARCENY, ,Yes,Shoplifting,4896
2020/03/30 04:00:00+00,1840,1840,600 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4897
2020/03/31 04:00:00+00,1105,1105,2300 JAMES ST     ,LARCENY, ,,Shoplifting,4898
2020/03/31 04:00:00+00,1618,1618,4100 S  SALINA ST     ,LARCENY, ,,Shoplifting,4899
2020/03/31 04:00:00+00,1632,1632,100 LAFAYETTE RD     ,LARCENY, ,Yes,Shoplifting,4900
2020/04/04 04:00:00+00,657,657,1800 W  FAYETTE ST     ,LARCENY, ,,Shoplifting,4901
2020/04/04 04:00:00+00,1255,1304,600 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4902
2020/04/04 04:00:00+00,1245,1304,400 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4903
2020/04/06 04:00:00+00,2015,2015,4700 ONONDAGA BLVD   ,LARCENY, ,,Shoplifting,4904
2020/04/08 04:00:00+00,1745,1745,500 BUTTERNUT ST     ,BURGLARY, ,Yes,Shoplifting,4905
2020/04/09 04:00:00+00,1353,1353,500 W  ONONDAGA ST     ,LARCENY, ,,Shoplifting,4906
2020/04/10 04:00:00+00,1102,1108,100 LAFAYETTE RD     ,LARCENY, ,Yes,Shoplifting,4907
2020/04/12 04:00:00+00,1614,1614,200 S  GEDDES ST     ,LARCENY, ,,Shoplifting,4908
2020/04/12 04:00:00+00,910,910,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4909
2020/04/13 04:00:00+00,1102,1102,600 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4910
2020/04/14 04:00:00+00,1545,1545,400 W  ONONDAGA ST     ,LARCENY, ,,Shoplifting,4911
2020/04/14 04:00:00+00,1730,1730,1000 W  BELDEN AV     ,LARCENY, ,,Shoplifting,4912
2020/04/14 04:00:00+00,1758,1758,1900 ERIE BLVD E ,LARCENY, ,,Shoplifting,4913
2020/04/18 04:00:00+00,1245,1245,600 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4914
2020/04/18 04:00:00+00,2245,2250,400 ERIE BLVD E ,LARCENY, ,,Shoplifting,4915
2020/04/19 04:00:00+00,25,25,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4916
2020/04/19 04:00:00+00,1619,1619,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4917
2020/04/20 04:00:00+00,1446,1446,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4918
2020/04/21 04:00:00+00,926,926,1800 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4919
2020/04/21 04:00:00+00,1600,1600,300 ELM ST     ,BURGLARY, ,,Shoplifting,4920
2020/04/22 04:00:00+00,1334,1334,600 S  SALINA ST     ,LARCENY, ,,Shoplifting,4921
2020/04/22 04:00:00+00,2120,2120,800 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4922
2020/04/23 04:00:00+00,1025,1042,2900 JAMES ST     ,LARCENY, ,Yes,Shoplifting,4923
2020/04/23 04:00:00+00,1538,1538,4100 S  SALINA ST     ,LARCENY, ,,Shoplifting,4924
2020/04/25 04:00:00+00,1550,1555,2500 ERIE BLVD E ,LARCENY, ,,Shoplifting,4925
2020/04/28 04:00:00+00,228,232,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4926
2020/04/28 04:00:00+00,1923,1923,500 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4927
2020/04/30 04:00:00+00,1056,1056,2900 JAMES ST     ,LARCENY, ,,Shoplifting,4928
2020/05/26 04:00:00+00,1400,1400,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4929
2020/01/25 05:00:00+00,1536,1538,1 DESTINY USA DR,BURGLARY, ,Yes,Shoplifting,4930
2020/08/22 04:00:00+00,1600,1615,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4931
2020/01/05 05:00:00+00,1911,1911,600 SOUTH AV     ,LARCENY, ,Yes,Shoplifting,4932
2020/07/21 04:00:00+00,1155,1202,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4933
2020/02/21 05:00:00+00,2100,2100,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4934
2020/10/05 04:00:00+00,1810,1900,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4935
2020/05/27 04:00:00+00,1648,1648,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4936
2020/01/26 05:00:00+00,1135,1135,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4937
2020/08/23 04:00:00+00,1324,1324,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4938
2020/01/06 05:00:00+00,1338,1338,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4939
2020/07/23 04:00:00+00,1418,1418,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4940
2020/02/21 05:00:00+00,1830,1834,2900 JAMES ST     ,LARCENY, ,,Shoplifting,4941
2020/10/06 04:00:00+00,1033,1033,2300 JAMES ST     ,LARCENY, ,,Shoplifting,4942
2020/05/27 04:00:00+00,1650,1650,1200 SOUTH AV     ,LARCENY, ,Yes,Shoplifting,4943
2020/01/26 05:00:00+00,1439,1439,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4944
2020/08/23 04:00:00+00,1913,1917,200 S  GEDDES ST     ,ROBBERY,A,,Shoplifting,4945
2020/08/24 04:00:00+00,1743,1743,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4946
2020/08/28 04:00:00+00,1212,1212,1 DESTINY USA DR,BURGLARY, ,Yes,Shoplifting,4947
2020/08/28 04:00:00+00,1440,1445,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4948
2020/08/29 04:00:00+00,1736,1736,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4949
2020/08/29 04:00:00+00,1630,1635,700 S  GEDDES ST     ,LARCENY, ,,Shoplifting,4950
2020/08/30 04:00:00+00,850,850,500 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4951
2020/08/31 04:00:00+00,1657,1657,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4952
2020/08/31 04:00:00+00,1807,1807,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4953
2020/09/01 04:00:00+00,1800,1800,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4954
2020/09/03 04:00:00+00,1918,1918,600 S  SALINA ST     ,LARCENY, ,,Shoplifting,4955
2020/09/04 04:00:00+00,1407,1407,3000 JAMES ST     ,LARCENY, ,,Shoplifting,4956
2020/09/04 04:00:00+00,1750,1750,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4957
2020/09/04 04:00:00+00,1806,1806,1 DESTINY USA DR,BURGLARY, ,Yes,Shoplifting,4958
2020/09/05 04:00:00+00,1726,1726,1 DESTINY USA DR,BURGLARY, ,Yes,Shoplifting,4959
2020/09/05 04:00:00+00,1440,1458,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4960
2020/09/08 04:00:00+00,1227,1227,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4961
2020/09/10 04:00:00+00,1541,1541,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4962
2020/09/10 04:00:00+00,1814,1814,500 W  ONONDAGA ST     ,LARCENY, ,,Shoplifting,4963
2020/09/10 04:00:00+00,830,830,100 SIMON AV     ,LARCENY, ,,Shoplifting,4964
2020/09/13 04:00:00+00,44,44,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4965
2020/09/15 04:00:00+00,1754,1754,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4966
2020/09/16 04:00:00+00,1212,1212,4100 S  SALINA ST     ,LARCENY, ,,Shoplifting,4967
2020/09/17 04:00:00+00,1117,1117,600 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4968
2020/09/17 04:00:00+00,1857,1857,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4969
2020/09/17 04:00:00+00,1700,1730,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4970
2020/09/17 04:00:00+00,1450,1450,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4971
2020/09/18 04:00:00+00,1218,1218,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4972
2020/09/18 04:00:00+00,1433,1433,600 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4973
2020/09/18 04:00:00+00,1855,1855,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4974
2020/09/19 04:00:00+00,28,28,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4975
2020/09/19 04:00:00+00,1537,1537,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4976
2020/09/20 04:00:00+00,1345,1345,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4977
2020/09/21 04:00:00+00,957,957,3800 S  SALINA ST     ,LARCENY, ,,Shoplifting,4978
2020/09/22 04:00:00+00,1651,1655,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4979
2020/09/23 04:00:00+00,1548,1548,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,4980
2020/09/23 04:00:00+00,1644,1644,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4981
2020/09/24 04:00:00+00,1256,1256,400 W  SENECA TPKE   ,LARCENY, ,Yes,Shoplifting,4982
2020/09/25 04:00:00+00,1237,1237,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4983
2020/09/27 04:00:00+00,1233,1233,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4984
2020/07/23 04:00:00+00,1628,2030,1 DESTINY USA DR,BURGLARY, ,,Shoplifting,4985
2020/10/06 04:00:00+00,1716,1716,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4986
2020/01/06 05:00:00+00,1336,1336,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4987
2020/05/28 04:00:00+00,2235,2235,500 BUTTERNUT ST     ,ROBBERY, ,Yes,Shoplifting,4988
2020/01/27 05:00:00+00,1658,1658,1 DESTINY USA DR,BURGLARY, ,Yes,Shoplifting,4989
2020/02/22 05:00:00+00,1355,1355,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4990
2020/07/24 04:00:00+00,2,2,1000 W  GENESEE ST     ,LARCENY, ,Yes,Shoplifting,4991
2020/10/06 04:00:00+00,1600,1600,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4992
2020/01/06 05:00:00+00,1712,1715,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4993
2020/05/30 04:00:00+00,946,946,700 S  CROUSE AVE    ,LARCENY, ,Yes,Shoplifting,4994
2020/01/27 05:00:00+00,1234,1234,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4995
2020/02/22 05:00:00+00,1427,1427,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4996
2020/07/24 04:00:00+00,1819,1819,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4997
2020/10/07 04:00:00+00,1118,1121,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4998
2020/01/07 05:00:00+00,1612,1612,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4999
2020/05/31 04:00:00+00,201,222,1000 W  GENESEE ST     ,BURGLARY, ,,Shoplifting,5000
2020/01/28 05:00:00+00,1213,1213,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5001
2020/10/08 04:00:00+00,1100,1100,2900 JAMES ST     ,LARCENY, ,,Shoplifting,5002
2020/02/23 05:00:00+00,1232,1232,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5003
2020/10/10 04:00:00+00,1604,1604,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5004
2020/07/25 04:00:00+00,812,812,500 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,5005
2020/01/07 05:00:00+00,1648,1648,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5006
2020/05/31 04:00:00+00,1529,1529,4200 S  SALINA ST     ,LARCENY, ,,Shoplifting,5007
2020/01/28 05:00:00+00,1200,2000,2800 ERIE BLVD E ,LARCENY, ,,Shoplifting,5008
2020/07/26 04:00:00+00,1930,1930,4700 ONONDAGA BLVD   ,BURGLARY, ,,Shoplifting,5009
2020/02/23 05:00:00+00,1504,1504,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5010
2020/01/08 05:00:00+00,1702,1702,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5011
2020/06/01 04:00:00+00,1330,1352,400 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,5012
2020/10/12 04:00:00+00,1435,1435,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5013
2020/01/29 05:00:00+00,830,830,700 1ST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5014
2020/07/27 04:00:00+00,532,532,400 W  SENECA TPKE   ,BURGLARY, ,Yes,Shoplifting,5015
2020/02/24 05:00:00+00,900,900,1800 W  FAYETTE ST     ,LARCENY, ,,Shoplifting,5016
2020/01/08 05:00:00+00,2155,2203,1800 W  FAYETTE ST     ,LARCENY, ,,Shoplifting,5017
2020/06/01 04:00:00+00,1650,1650,900 ONONDAGA AV     ,LARCENY, ,Yes,Shoplifting,5018
2020/10/13 04:00:00+00,1300,1300,1100 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,5019
2020/01/29 05:00:00+00,1520,1520,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5020
2020/07/27 04:00:00+00,1758,1758,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5021
2020/02/24 05:00:00+00,1300,1330,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5022
2020/01/09 05:00:00+00,1516,1516,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5023
