DATE,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2018/05/22 04:00:00+00,1450,1454,3000 MIDLAND AV,SIMPLE ASSAULT,False,3285
2018/05/22 04:00:00+00,1521,1521,3000 GRANT BLVD,POSSESSION/MARIJUANA,True,3286
2018/05/22 04:00:00+00,1530,1535,2000 ERIE BLVD E,OFFN AGAINST FAMILY,False,3287
2018/05/22 04:00:00+00,1618,1618,600 KIRKPATRICK ST,SIMPLE ASSAULT,False,3288
2018/05/22 04:00:00+00,1731,1731,0 ONONDAGA AV,POSSESSION/MARIJUANA,False,3289
2018/05/22 04:00:00+00,1835,1835,300 COURT ST,CRIMINAL MISCHIEF,True,3290
2018/05/22 04:00:00+00,1930,1930,2000 E  FAYETTE ST,OFFN AGAINST FAMILY,False,3291
2018/05/22 04:00:00+00,2106,2106,100 W  SENECA TPKE,OFFN AGAINST FAMILY,False,3292
2018/05/22 04:00:00+00,2133,2133,700 POND ST,SIMPLE ASSAULT,False,3293
2018/05/22 04:00:00+00,2134,2134,300 WENDELL TER,SIMPLE ASSAULT,False,3294
2018/05/22 04:00:00+00,2147,2147,0 MIDLAND AV,POSSESSION/MARIJUANA,False,3295
2018/05/22 04:00:00+00,2223,2223,2300 MIDLAND AV,POSSESSION/MARIJUANA,False,3296
2018/05/22 04:00:00+00,2348,2348,300 S  CLINTON ST,CRIMINAL MISCHIEF,True,3297
2018/05/22 04:00:00+00,934,1000,3100 E  GENESEE ST,SIMPLE ASSAULT,True,3298
2018/05/23 04:00:00+00,325,325,100 FOREST AV,FRAUD,False,3299
2018/05/23 04:00:00+00,636,636,2400 S  SALINA ST,SIMPLE ASSAULT,False,3300
2018/05/23 04:00:00+00,856,856,100 CUMMINGS AV,POSSESSION/USE DRUG,True,3301
2018/05/23 04:00:00+00,940,942,4200 S  SALINA ST,CRIMINAL MISCHIEF,False,3302
2018/05/23 04:00:00+00,1004,1004,100 SHELDON AV,POSSESSION/MARIJUANA,True,3303
2018/05/25 04:00:00+00,1620,1645,2300 GRANT BLVD,CRIMINAL MISCHIEF,False,3304
2018/05/30 04:00:00+00,1837,1837,100 HUDSON ST,SALE/MANUFACTURE MARIJUANA,True,3305
2018/05/19 04:00:00+00,158,158,1000 IVY RIDGE RD,SIMPLE ASSAULT,False,3306
2018/05/25 04:00:00+00,1701,1701,300 ELLIS ST,SIMPLE ASSAULT,False,3307
2018/05/25 04:00:00+00,1706,1706,100 RICH ST,POSSESSION/USE DANGEROUS WEAPONS,True,3308
2018/05/25 04:00:00+00,1745,1745,1000 S  CLINTON ST,ALL OTHER OFFENSES,True,3309
2018/05/25 04:00:00+00,1925,1925,300 MERRIMAN AV,POSSESSION/USE DANGEROUS WEAPONS,True,3310
2018/05/25 04:00:00+00,2033,2033,700 BUTTERNUT ST,POSSESSION/USE DRUG,True,3311
2018/05/25 04:00:00+00,2056,2056,200 ULSTER ST,SIMPLE ASSAULT,False,3312
2018/05/25 04:00:00+00,2301,2301,2500 ERIE BLVD E,ALL OTHER OFFENSES,False,3313
2018/05/25 04:00:00+00,2300,2302,1400 S  MCBRIDE ST,SIMPLE ASSAULT,False,3314
2018/05/25 04:00:00+00,2315,2339,100 KAPPESSER ST,OFFN AGAINST FAMILY,False,3315
2018/05/25 04:00:00+00,2345,2345,100 S  GEDDES ST,POSSESSION/USE DRUG,True,3316
2018/05/26 04:00:00+00,2349,1,4300 S  SALINA ST,POSSESSION/MARIJUANA,True,3317
2018/05/26 04:00:00+00,1,1,200 COOLIDGE AV,POSSESSION/USE DANGEROUS WEAPONS,True,3318
2018/05/26 04:00:00+00,21,21,200 KELLOGG ST,SIMPLE ASSAULT,True,3319
2018/05/26 04:00:00+00,38,38,300 E  DIVISION ST,ALL OTHER OFFENSES,False,3320
2018/05/26 04:00:00+00,46,46,300 AVERY AV,DRIVING UNDER INFLUENCE,False,3321
2018/05/26 04:00:00+00,234,234,300 N  BEECH ST,POSSESSION/USE DRUG,False,3322
2018/05/26 04:00:00+00,445,510,700 JAMES ST,SIMPLE ASSAULT,False,3323
2018/05/26 04:00:00+00,900,1343,200 GRUMBACH AV,FRAUD,False,3324
2018/05/26 04:00:00+00,0,1419,200 MAY AV,CRIMINAL MISCHIEF,True,3325
2018/05/26 04:00:00+00,1448,1448,1000 S  MCBRIDE ST,SIMPLE ASSAULT,False,3326
2018/05/26 04:00:00+00,1500,1500,1900 W  GENESEE ST,SIMPLE ASSAULT,False,3327
2018/05/26 04:00:00+00,0,900,600 SECOND NORTH ST,SEX OFFENSES,False,3328
2018/05/26 04:00:00+00,1804,1804,100 LAKEVIEW AV,SALE/MANUFACTURE CONTROLLED SUBSTANCE,True,3329
2018/05/26 04:00:00+00,1930,1950,100 HERKIMER ST,SIMPLE ASSAULT,False,3330
2018/05/26 04:00:00+00,2235,2235,100 MAURICE AV,SIMPLE ASSAULT,True,3331
2018/05/26 04:00:00+00,2345,2348,300 AUDUBON PKWY,CRIMINAL MISCHIEF,False,3332
2018/05/26 04:00:00+00,2122,2122,100 DUDLEY ST,POSSESSION/USE DANGEROUS WEAPONS,True,3333
2018/05/26 04:00:00+00,2000,1030,900 ACKERMAN AV,CRIMINAL MISCHIEF,True,3334
2018/05/27 04:00:00+00,102,102,0 SECOND NORTH ST,DRIVING UNDER INFLUENCE,False,3335
2018/05/27 04:00:00+00,123,123,100 FOUNTAIN ST,SIMPLE ASSAULT,False,3336
2018/05/27 04:00:00+00,400,400,1000 ERIE BLVD E,CRIMINAL MISCHIEF,True,3337
2018/05/27 04:00:00+00,900,910,900 LEMOYNE AV,SIMPLE ASSAULT,False,3338
2018/05/27 04:00:00+00,922,922,800 DANFORTH ST,SIMPLE ASSAULT,False,3339
2018/05/27 04:00:00+00,1500,0,800 W  LAFAYETTE AV,OFFN AGAINST FAMILY,False,3340
2018/05/27 04:00:00+00,1345,1351,400 OAKWOOD AV,SIMPLE ASSAULT,False,3341
2018/05/27 04:00:00+00,1620,1620,1800 E  FAYETTE ST,POSSESSION/MARIJUANA,False,3342
2018/05/27 04:00:00+00,1826,1826,400 W  OSTRANDER AV,SIMPLE ASSAULT,False,3343
2018/05/27 04:00:00+00,1905,1906,200 ATLANTIC AV,SIMPLE ASSAULT,False,3344
2018/05/27 04:00:00+00,1920,1920,1000 S  TOWNSEND ST,SIMPLE ASSAULT,False,3345
2018/05/27 04:00:00+00,1931,1931,400 HAWLEY AV,SIMPLE ASSAULT,False,3346
2018/05/27 04:00:00+00,2000,2004,900 SALT SPRINGS RD,CRIMINAL MISCHIEF,True,3347
2018/05/27 04:00:00+00,2011,2011,700 WADSWORTH ST,SIMPLE ASSAULT,False,3348
2018/05/27 04:00:00+00,2053,2053,200 ROBERTS AV,SIMPLE ASSAULT,False,3349
2018/05/27 04:00:00+00,2058,2058,1200 BELLEVUE AV,OFFN AGAINST FAMILY,False,3350
2018/05/27 04:00:00+00,2101,2101,100 ROSE AV,SIMPLE ASSAULT,False,3351
2018/05/27 04:00:00+00,2103,2103,100 JERICHO DR,SIMPLE ASSAULT,False,3352
2018/05/27 04:00:00+00,2115,2115,100 FERNWOOD AV,POSSESSION/USE DANGEROUS WEAPONS,True,3353
2018/05/27 04:00:00+00,2129,2129,300 W  BRIGHTON AV,SIMPLE ASSAULT,False,3354
2018/05/19 04:00:00+00,204,204,300 CROSSETT ST,POSSESSION/MARIJUANA,True,3355
2018/05/30 04:00:00+00,1859,1859,1100 S  MCBRIDE ST,SIMPLE ASSAULT,False,3356
2018/05/30 04:00:00+00,1935,1935,1000 CANAL ST,SIMPLE ASSAULT,False,3357
2018/05/30 04:00:00+00,2318,2318,700 KIRKPATRICK ST,SIMPLE ASSAULT,False,3358
2018/05/30 04:00:00+00,2333,2333,1300 BUTTERNUT ST,SIMPLE ASSAULT,False,3359
2018/05/30 04:00:00+00,2358,2358,0 SHONNARD ST,CRIMINAL MISCHIEF,False,3360
2018/05/30 04:00:00+00,544,544,2300 E  FAYETTE ST,CRIMINAL MISCHIEF,True,3361
2018/05/31 04:00:00+00,21,21,100 DELONG AV,SIMPLE ASSAULT,True,3362
2018/05/31 04:00:00+00,52,52,1 DESTINY USA DR,FRAUD,False,3363
2018/05/31 04:00:00+00,206,206,500 N  GEDDES ST,SIMPLE ASSAULT,False,3364
2018/05/31 04:00:00+00,715,638,500 N  GEDDES ST,CRIMINAL MISCHIEF,False,3365
2018/05/31 04:00:00+00,804,804,100 MELBOURNE AV,POSSESSION/MARIJUANA,False,3366
2018/05/31 04:00:00+00,927,927,0 LINCOLN AV,POSSESSION/USE DRUG,True,3367
2018/05/31 04:00:00+00,1100,1115,200 SEYMOUR ST,SIMPLE ASSAULT,False,3368
2018/05/31 04:00:00+00,1303,1303,600 ROBINSON ST,SIMPLE ASSAULT,False,3369
2018/05/31 04:00:00+00,1514,1514,2400 ERIE BLVD E,POSSESSION/USE DRUG,False,3370
2018/05/31 04:00:00+00,1450,1450,100 OAKWOOD AV,SIMPLE ASSAULT,False,3371
2018/05/31 04:00:00+00,1700,1707,400 WESTMORELAND AV,SIMPLE ASSAULT,False,3372
2018/05/31 04:00:00+00,1700,1707,600 PARK AV,SIMPLE ASSAULT,False,3373
2018/05/31 04:00:00+00,1630,1724,900 JAMES ST,CRIMINAL MISCHIEF,False,3374
2018/05/31 04:00:00+00,1804,1804,200 ASH ST,SALE/MANUFACTURE MARIJUANA,True,3375
2018/05/31 04:00:00+00,1833,1833,300 S  GEDDES ST,POSSESSION/MARIJUANA,False,3376
2018/05/31 04:00:00+00,900,1800,300 BEECHER ST,CRIMINAL MISCHIEF,True,3377
2018/05/31 04:00:00+00,2053,2053,400 WARNER AV,SIMPLE ASSAULT,False,3378
2018/05/31 04:00:00+00,2118,2118,500 STATE FAIR BLVD,POSSESSION/USE DRUG,False,3379
2018/05/31 04:00:00+00,2229,2229,100 MARKLAND AV,SIMPLE ASSAULT,False,3380
2018/05/31 04:00:00+00,2245,2245,200 FITCH ST,SIMPLE ASSAULT,False,3381
2018/05/31 04:00:00+00,2318,2318,500 OSTROM AV,POSSESSION/USE DRUG,False,3382
2018/05/31 04:00:00+00,2335,2335,200 MERRIMAN AV,SIMPLE ASSAULT,False,3383
2018/05/31 04:00:00+00,2341,2341,1400 N  SALINA ST,DISORDERLY CONDUCT,True,3384
2018/05/31 04:00:00+00,2347,2347,100 MILBURN DR,SIMPLE ASSAULT,False,3385
2018/06/01 04:00:00+00,149,149,400 RICHMOND AV,SIMPLE ASSAULT,False,3386
2018/06/01 04:00:00+00,336,336,200 GRUMBACH AV,CRIMINAL MISCHIEF,True,3387
2018/06/01 04:00:00+00,352,352,300 ROWLAND ST,CRIMINAL MISCHIEF,False,3388
2018/06/01 04:00:00+00,945,955,900 GLENWOOD AV,SIMPLE ASSAULT,False,3389
2018/06/01 04:00:00+00,1027,1027,400 RICHMOND AV,SIMPLE ASSAULT,False,3390
2018/06/01 04:00:00+00,1414,1420,3200 S  SALINA ST,POSSESSION/USE DRUG,False,3391
2018/06/01 04:00:00+00,1500,1516,300 WILKINSON ST,SIMPLE ASSAULT,False,3392
2018/06/01 04:00:00+00,1515,1518,100 HATCH ST,SIMPLE ASSAULT,False,3393
2018/06/01 04:00:00+00,1704,1704,300 SEYMOUR ST,POSSESSION/MARIJUANA,False,3394
2018/06/01 04:00:00+00,1841,1841,800 PARK ST,POSSESSION/USE DRUG,True,3395
2018/06/01 04:00:00+00,1855,1855,200 HIGHLAND AV,POSSESSION/USE DRUG,False,3396
2018/06/01 04:00:00+00,1957,1957,800 PARK ST,POSSESSION/USE DRUG,False,3397
2018/06/01 04:00:00+00,0,0,800 MILTON AV,CRIMINAL MISCHIEF,True,3398
2018/06/01 04:00:00+00,2110,2110,0 1 WALSH CIRCLE CIR,OFFN AGAINST FAMILY,False,3399
2018/06/01 04:00:00+00,100,830,100 SCHNIEDER ST,CRIMINAL MISCHIEF,True,3400
2018/06/02 04:00:00+00,19,19,100 FENWAY DR,SIMPLE ASSAULT,False,3401
2018/06/02 04:00:00+00,29,29,900 EMERSON AV,CRIMINAL MISCHIEF,True,3402
2018/06/02 04:00:00+00,38,41,1000 S  TOWNSEND ST,SIMPLE ASSAULT,False,3403
2018/05/19 04:00:00+00,340,341,200 N  MIDLER AV,SIMPLE ASSAULT,False,3404
2018/05/19 04:00:00+00,412,412,200 HALL AV,POSSESSION/MARIJUANA,True,3405
2018/05/19 04:00:00+00,515,515,100 MCLENNAN AV,CRIMINAL MISCHIEF,True,3406
2018/05/19 04:00:00+00,620,640,100 MAPLE TER,SIMPLE ASSAULT,False,3407
2018/05/19 04:00:00+00,850,852,1000 S  MCBRIDE ST,CRIMINAL MISCHIEF,False,3408
2018/05/19 04:00:00+00,755,755,300 N  SALINA ST,OFFN AGAINST FAMILY,False,3409
2018/05/19 04:00:00+00,2245,440,300 ELM ST,CRIMINAL MISCHIEF,True,3410
2018/05/19 04:00:00+00,1107,1107,300 BERKELEY DR,POSSESSION/MARIJUANA,False,3411
2018/05/19 04:00:00+00,1404,1404,300 S  COLLINGWOOD AV,ALL OTHER OFFENSES,True,3412
2018/05/19 04:00:00+00,1442,1442,600 OAKWOOD AV,POSSESSION/USE DANGEROUS WEAPONS,True,3413
2018/05/19 04:00:00+00,1630,1630,1800 S  SALINA ST,SEX OFFENSES,False,3414
2018/05/19 04:00:00+00,1925,1727,1000 S  TOWNSEND ST,SIMPLE ASSAULT,False,3415
2018/05/19 04:00:00+00,1907,1907,0 W  ONONDAGA ST,ALL OTHER OFFENSES,False,3416
2018/05/19 04:00:00+00,2037,2037,800 FIRST NORTH ST,POSSESSION/USE DANGEROUS WEAPONS,True,3417
2018/05/19 04:00:00+00,2041,2041,1600 E  FAYETTE ST,POSSESSION/MARIJUANA,True,3418
2018/05/19 04:00:00+00,2107,2107,1500 W  ONONDAGA ST,SIMPLE ASSAULT,False,3419
2018/05/19 04:00:00+00,2119,2119,500 MILTON AV,POSSESSION/MARIJUANA,False,3420
2018/05/19 04:00:00+00,2205,2205,500 ROWLAND ST,DISORDERLY CONDUCT,True,3421
2018/05/19 04:00:00+00,2314,2315,200 FITCH ST,SIMPLE ASSAULT,False,3422
2018/05/19 04:00:00+00,0,330,1200 N  STATE ST,CRIMINAL MISCHIEF,True,3423
2018/05/19 04:00:00+00,2100,800,100 PALMER AV,CRIMINAL MISCHIEF,True,3424
2018/05/20 04:00:00+00,49,49,600 S  GEDDES ST,POSSESSION/MARIJUANA,False,3425
2018/05/20 04:00:00+00,100,100,200 HOLLAND ST,POSSESSION/USE DANGEROUS WEAPONS,True,3426
2018/05/20 04:00:00+00,100,355,400 BUTTERNUT ST,SIMPLE ASSAULT,False,3427
2018/05/20 04:00:00+00,327,327,0 RIDER AV,POSSESSION/MARIJUANA,True,3428
2018/05/20 04:00:00+00,630,645,300 ONONDAGA AV,SIMPLE ASSAULT,False,3429
2018/05/20 04:00:00+00,400,400,400 BEAR ST,SIMPLE ASSAULT,False,3430
2018/05/20 04:00:00+00,906,906,100 CHAMPLIN DR,CRIMINAL MISCHIEF,True,3431
2018/05/20 04:00:00+00,1010,1017,200 ALLEN ST,SIMPLE ASSAULT,False,3432
2018/05/20 04:00:00+00,1040,1040,300 LEAVENWORTH AV,ALL OTHER OFFENSES,False,3433
2018/05/20 04:00:00+00,1100,1340,300 WADSWORTH ST,OFFN AGAINST FAMILY,False,3434
2018/05/20 04:00:00+00,1833,1833,200 LINCOLN AV,POSSESSION/USE DANGEROUS WEAPONS,True,3435
2018/05/20 04:00:00+00,1923,1923,500 W  COLVIN ST,POSSESSION/USE DRUG,True,3436
2018/05/20 04:00:00+00,2018,2018,1400 BURNET AV,SIMPLE ASSAULT,False,3437
2018/05/20 04:00:00+00,2200,2200,1100 N  TOWNSEND ST,CRIMINAL MISCHIEF,False,3438
2018/05/20 04:00:00+00,2239,2239,900 ONONDAGA AV,SIMPLE ASSAULT,False,3439
2018/05/20 04:00:00+00,2311,2311,600 W  ONONDAGA ST,POSSESSION/MARIJUANA,True,3440
2018/05/20 04:00:00+00,1200,1200,100 FAIRFIELD AV,CRIMINAL MISCHIEF,True,3441
2018/05/21 04:00:00+00,226,245,300 HERRIMAN AV,POSSESSION/MARIJUANA,True,3442
2018/05/21 04:00:00+00,229,229,800 BURNET AV,DRIVING UNDER INFLUENCE,False,3443
2018/05/21 04:00:00+00,355,355,100 FRISBIE CT,POSSESSION/MARIJUANA,False,3444
2018/05/21 04:00:00+00,459,459,100 BALLANTYNE RD,SIMPLE ASSAULT,False,3445
2018/05/21 04:00:00+00,2300,649,300 SHONNARD ST,SEX OFFENSES,False,3446
2018/05/21 04:00:00+00,0,100,100 ROCKLAND AV,CRIMINAL MISCHIEF,True,3447
2018/05/21 04:00:00+00,630,725,100 SMITH LN,CRIMINAL MISCHIEF,False,3448
2018/05/21 04:00:00+00,100,600,2000 MIDLAND AV,CRIMINAL MISCHIEF,True,3449
2018/05/21 04:00:00+00,1245,1255,100 MERZ AV,OFFN AGAINST FAMILY,False,3450
2018/05/15 04:00:00+00,2345,2347,200 BARRETT ST,CRIMINAL MISCHIEF,False,3451
2018/05/15 04:00:00+00,1300,2300,800 IRVING AV,SIMPLE ASSAULT,False,3452
2018/05/15 04:00:00+00,1210,1213,300 W  PLEASANT AV,SIMPLE ASSAULT,False,3453
2018/05/15 04:00:00+00,2243,2243,100 HASTINGS PL,CRIMINAL MISCHIEF,True,3454
2018/05/16 04:00:00+00,52,52,200 E  KENNEDY ST,SIMPLE ASSAULT,False,3455
2018/05/16 04:00:00+00,116,116,200 FOREST AV,FRAUD,False,3456
2018/05/16 04:00:00+00,321,321,200 CLARKE ST,POSSESSION/MARIJUANA,False,3457
2018/05/16 04:00:00+00,408,408,100 RICHARDSON AV,CRIMINAL MISCHIEF,True,3458
2018/05/16 04:00:00+00,547,547,100 WALTON ST,OFFN AGAINST FAMILY,False,3459
2018/05/16 04:00:00+00,1030,1030,600 CATHERINE ST,CRIMINAL MISCHIEF,True,3460
2018/05/16 04:00:00+00,1151,1151,1 DESTINY USA DR,OFFN AGAINST FAMILY,False,3461
2018/05/16 04:00:00+00,1200,1200,700 EAST ADAMS ST SYRACU,SEX OFFENSES,False,3462
2018/05/16 04:00:00+00,1331,1331,800 N  SALINA ST,STOLEN PROPERTY,False,3463
2018/05/16 04:00:00+00,1428,1428,100 ROBINSON ST,POSSESSION/USE DANGEROUS WEAPONS,True,3464
2018/05/16 04:00:00+00,1440,1440,300 SOUTH AV,SIMPLE ASSAULT,False,3465
2018/05/16 04:00:00+00,1450,1450,300 KRAMER DR,SIMPLE ASSAULT,False,3466
2018/05/16 04:00:00+00,1535,1545,2000 E  FAYETTE ST,POSSESSION/USE DRUG,False,3467
2018/05/16 04:00:00+00,1711,1711,0 BANK AL,ALL OTHER OFFENSES,True,3468
2018/05/16 04:00:00+00,1719,1719,0 HUDSON ST,ALL OTHER OFFENSES,True,3469
2018/05/16 04:00:00+00,1736,1736,0 E  COLVIN ST,POSSESSION/USE DRUG,False,3470
2018/05/16 04:00:00+00,1737,1737,0 HUDSON ST,ALL OTHER OFFENSES,True,3471
2018/05/16 04:00:00+00,1740,1740,200 W  LAFAYETTE AV,POSSESSION/MARIJUANA,False,3472
2018/05/16 04:00:00+00,1746,1746,0 S  STATE ST,ALL OTHER OFFENSES,False,3473
2018/05/16 04:00:00+00,1832,1850,100 ELK ST,POSSESSION/MARIJUANA,True,3474
2018/05/16 04:00:00+00,1852,1852,0 S  STATE ST,ALL OTHER OFFENSES,False,3475
2018/05/16 04:00:00+00,1854,1854,0 S  SALINA ST,POSSESSION/USE DRUG,False,3476
2018/05/16 04:00:00+00,1855,1855,2000 S  SALINA ST,POSSESSION/MARIJUANA,False,3477
2018/05/16 04:00:00+00,1900,1859,500 S  STATE ST,SIMPLE ASSAULT,False,3478
2018/05/16 04:00:00+00,1925,1925,100 GLAHN AV,POSSESSION/MARIJUANA,True,3479
2018/05/16 04:00:00+00,2007,2007,400 MIDLAND AV,SIMPLE ASSAULT,False,3480
2018/05/16 04:00:00+00,2024,2024,700 IRVING AV,SIMPLE ASSAULT,False,3481
2018/05/16 04:00:00+00,2240,2240,100 WEISER CT,CRIMINAL MISCHIEF,True,3482
2018/05/16 04:00:00+00,2307,2307,400 W  ONONDAGA ST,ALL OTHER OFFENSES,True,3483
2018/05/16 04:00:00+00,2354,2354,400 W  ONONDAGA ST,SIMPLE ASSAULT,True,3484
2018/05/16 04:00:00+00,1300,1300,100 PASTIME DR,POSSESSION/USE DANGEROUS WEAPONS,False,3485
2018/05/16 04:00:00+00,925,925,1000 JAMES ST,CRIMINAL MISCHIEF,True,3486
2018/05/17 04:00:00+00,3,3,1000 TALLMAN ST,POSSESSION/USE DANGEROUS WEAPONS,True,3487
2018/05/17 04:00:00+00,28,28,200 N  STATE ST,ALL OTHER OFFENSES,True,3488
2018/05/17 04:00:00+00,47,47,1900 CALEB AV,SIMPLE ASSAULT,False,3489
2018/05/17 04:00:00+00,101,101,1000 S  GEDDES ST,SIMPLE ASSAULT,False,3490
2018/05/17 04:00:00+00,118,118,200 CROLY ST,SIMPLE ASSAULT,False,3491
2018/05/17 04:00:00+00,249,249,100 ROBINSON ST,POSSESSION/MARIJUANA,False,3492
2018/05/17 04:00:00+00,624,624,500 RICHMOND AV,SIMPLE ASSAULT,False,3493
2018/05/17 04:00:00+00,840,848,200 WOODLAND AV,SIMPLE ASSAULT,False,3494
2018/05/17 04:00:00+00,912,1007,400 HILLSDALE AV,OFFN AGAINST FAMILY,False,3495
2018/05/17 04:00:00+00,1017,1017,200 WALTON ST,ALL OTHER OFFENSES,False,3496
2018/05/17 04:00:00+00,1015,1015,1100 FIRST NORTH ST,SIMPLE ASSAULT,True,3497
2018/05/17 04:00:00+00,1501,1501,4400 S  SALINA ST,POSSESSION/USE DRUG,False,3498
2018/05/17 04:00:00+00,1600,1606,100 S  CARBON ST,CRIMINAL MISCHIEF,False,3499
2018/05/17 04:00:00+00,1625,1625,0 S  CLINTON ST,ALL OTHER OFFENSES,True,3500
2018/05/23 04:00:00+00,1106,1106,0 MIDLAND AV,POSSESSION/MARIJUANA,False,3501
2018/05/17 04:00:00+00,1643,1643,600 S  SALINA ST,ALL OTHER OFFENSES,True,3502
2018/05/17 04:00:00+00,1700,1716,100 GRIFFIN ST,SIMPLE ASSAULT,False,3503
2018/05/17 04:00:00+00,1719,1719,400 FABIUS ST,POSSESSION/USE DRUG,True,3504
2018/05/17 04:00:00+00,1735,1735,400 SEYMOUR ST,POSSESSION/USE DRUG,False,3505
2018/05/17 04:00:00+00,1750,1752,200 N  TOWNSEND ST,SIMPLE ASSAULT,False,3506
2018/05/17 04:00:00+00,1844,1844,100 DICKERSON ST,ALL OTHER OFFENSES,True,3507
2018/05/17 04:00:00+00,1906,1906,500 WOLF ST,POSSESSION/USE DRUG,True,3508
2018/05/17 04:00:00+00,1940,1940,1500 W  GENESEE ST,SIMPLE ASSAULT,False,3509
2018/05/17 04:00:00+00,1005,2007,200 FENWAY DR,SIMPLE ASSAULT,False,3510
2018/05/17 04:00:00+00,2034,2102,300 KELLOGG ST,SIMPLE ASSAULT,False,3511
2018/05/17 04:00:00+00,2137,2137,200 MARKLAND AV,POSSESSION/USE DRUG,True,3512
2018/05/17 04:00:00+00,2159,2159,0 S  SALINA ST,POSSESSION/MARIJUANA,False,3513
2018/05/17 04:00:00+00,2204,2204,700 IRVING AV,SIMPLE ASSAULT,False,3514
2018/05/17 04:00:00+00,2239,2239,1500 W  COLVIN ST,CRIMINAL MISCHIEF,True,3515
2018/05/17 04:00:00+00,2252,2252,600 TURTLE ST,SIMPLE ASSAULT,False,3516
2018/05/17 04:00:00+00,2254,2254,200 MCKINLEY AV,ALL OTHER OFFENSES,False,3517
2018/05/17 04:00:00+00,1500,1515,1100 S  MCBRIDE ST,CRIMINAL MISCHIEF,True,3518
2018/05/18 04:00:00+00,7,7,0 S  STATE ST,POSSESSION/MARIJUANA,True,3519
2018/05/18 04:00:00+00,59,59,100 DEARBORN PL,POSSESSION/USE DANGEROUS WEAPONS,False,3520
2018/05/18 04:00:00+00,102,102,100 RUTH AV,CRIMINAL MISCHIEF,True,3521
2018/05/18 04:00:00+00,113,113,0 S  SALINA ST,POSSESSION/MARIJUANA,False,3522
2018/05/18 04:00:00+00,131,131,1 DESTINY USA DR,SIMPLE ASSAULT,True,3523
2018/05/18 04:00:00+00,258,258,800 FIRST NORTH ST,POSSESSION/USE DANGEROUS WEAPONS,True,3524
2018/05/18 04:00:00+00,413,413,100 DICKERSON ST,CRIMINAL MISCHIEF,True,3525
2018/05/18 04:00:00+00,1032,1032,0 BANK AL,ALL OTHER OFFENSES,True,3526
2018/05/18 04:00:00+00,1047,1047,1400 COMSTOCK AV,SIMPLE ASSAULT,False,3527
2018/05/18 04:00:00+00,1105,1105,0 S  WARREN ST,ALL OTHER OFFENSES,True,3528
2018/05/18 04:00:00+00,1135,1135,900 DANFORTH ST,SIMPLE ASSAULT,True,3529
2018/05/18 04:00:00+00,1340,1340,400 WOLF ST,ALL OTHER OFFENSES,False,3530
2018/05/18 04:00:00+00,1511,1511,300 MIDLAND AV,POSSESSION/MARIJUANA,True,3531
2018/05/18 04:00:00+00,1649,1649,100 DICKERSON ST,POSSESSION/MARIJUANA,True,3532
2018/05/18 04:00:00+00,1658,1658,0 S  SALINA ST,POSSESSION/MARIJUANA,False,3533
2018/05/18 04:00:00+00,1655,1655,700 KIRKPATRICK ST,CRIMINAL MISCHIEF,True,3534
2018/05/18 04:00:00+00,1704,1704,0 BANK AL,ALL OTHER OFFENSES,True,3535
2018/05/18 04:00:00+00,1729,1729,0 S  SALINA ST,ALL OTHER OFFENSES,True,3536
2018/05/18 04:00:00+00,1815,1815,0 MERRIMAN AV,ALL OTHER OFFENSES,True,3537
2018/05/18 04:00:00+00,1823,1823,0 TALLMAN ST,POSSESSION/MARIJUANA,False,3538
2018/05/18 04:00:00+00,2013,1920,100 RIVERDALE DR,SIMPLE ASSAULT,False,3539
2018/05/18 04:00:00+00,1914,1914,200 W  JEFFERSON ST,ALL OTHER OFFENSES,True,3540
2018/05/18 04:00:00+00,1930,1940,500 OSWEGO ST,SIMPLE ASSAULT,False,3541
2018/05/18 04:00:00+00,2016,2016,1100 W  ONONDAGA ST,CRIMINAL MISCHIEF,False,3542
2018/05/18 04:00:00+00,2227,2227,300 KIRK AV,POSSESSION/USE DRUG,False,3543
2018/05/18 04:00:00+00,2229,2229,400 BURT ST,POSSESSION/MARIJUANA,False,3544
2018/05/18 04:00:00+00,2257,2257,4500 S  SALINA ST,SIMPLE ASSAULT,False,3545
2018/05/18 04:00:00+00,2130,2345,1800 S  SALINA ST,SIMPLE ASSAULT,False,3546
2018/05/18 04:00:00+00,1950,1950,400 E  JEFFERSON ST,SIMPLE ASSAULT,False,3547
2018/05/18 04:00:00+00,1040,1040,900 SALT SPRINGS RD,SEX OFFENSES,False,3548
2018/05/18 04:00:00+00,2300,800,300 DURSTON AV,CRIMINAL MISCHIEF,True,3549
2018/05/19 04:00:00+00,20,32,300 APPLE ST,CRIMINAL MISCHIEF,False,3550
2018/05/19 04:00:00+00,32,32,600 BARNES AV,POSSESSION/MARIJUANA,False,3551
2018/05/23 04:00:00+00,1342,1342,300 S  SALINA ST,POSSESSION/USE DRUG,True,3552
2018/05/23 04:00:00+00,1359,1359,0 HIAWATHA BLD AT STAT BLVD,POSSESSION/MARIJUANA,False,3553
2018/05/23 04:00:00+00,1400,1400,600 ROBINSON ST,CRIMINAL MISCHIEF,True,3554
2018/05/23 04:00:00+00,1550,1552,100 POND LN,SIMPLE ASSAULT,False,3555
2018/05/23 04:00:00+00,1622,1622,100 DABLON CT,LOITERING,False,3556
