DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2020/10/01 04:00:00+00,1100,1100,700 JAMES ST     ,CRIMINAL MISCHIEF,True,6152
2020/10/01 04:00:00+00,2348,2348,100 WIMAN AV     ,POSSESSION/MARIJUANA,False,6153
2020/10/04 04:00:00+00,145,148,100 ORLANDO AV     ,SIMPLE ASSAULT,True,6154
2020/10/06 04:00:00+00,1920,1940,1000 W  COLVIN ST     ,POSSESSION/MARIJUANA,False,6155
2020/10/12 04:00:00+00,201,201,300 N  GEDDES ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,6156
2020/10/02 04:00:00+00,1030,1031,100 JASPER ST     ,POSSESSION/MARIJUANA,True,6157
2020/10/04 04:00:00+00,230,231,5300 S  SALINA ST     ,CRIMINAL MISCHIEF,True,6158
2020/10/10 04:00:00+00,1645,1733,500 BURT ST     ,POSSESSION/MARIJUANA,False,6159
2020/10/06 04:00:00+00,2056,2056,300 SEYMOUR ST     ,SIMPLE ASSAULT,True,6160
2020/10/12 04:00:00+00,450,450,100 HUDSON ST     ,SIMPLE ASSAULT,True,6161
2020/10/02 04:00:00+00,1054,1054,1200 BUTTERNUT ST     ,SIMPLE ASSAULT,True,6162
2020/10/14 04:00:00+00,640,642,1200 BUTTERNUT ST     ,OFFN AGAINST FAMILY,True,6163
2020/10/04 04:00:00+00,244,244,100 N  COLLINGWOOD AV     ,OFFN AGAINST FAMILY,True,6164
2020/10/10 04:00:00+00,1829,1835,1400 S  SALINA ST     ,OFFN AGAINST FAMILY,True,6165
2020/10/06 04:00:00+00,2100,2100,200 PARKWAY DR     ,POSSESSION/USE DANGEROUS WEAPONS,True,6166
2020/10/12 04:00:00+00,1100,811,800 W  GENESEE ST     ,CRIMINAL MISCHIEF,True,6167
2020/10/02 04:00:00+00,1213,1213,700 N  ALVORD ST     ,CRIMINAL MISCHIEF,True,6168
2020/10/14 04:00:00+00,1006,1050,300 E  FLORENCE AV     ,SIMPLE ASSAULT,True,6169
2020/10/04 04:00:00+00,545,551,100 LOEHR AV     ,SIMPLE ASSAULT,True,6170
2020/10/10 04:00:00+00,1730,1730,100 BENEDICT AV     ,SIMPLE ASSAULT,True,6171
2020/10/06 04:00:00+00,2130,2131,100 FAGE AV     ,CRIMINAL MISCHIEF,True,6172
2020/10/12 04:00:00+00,855,855,100 HARRISON PL     ,OFFN AGAINST FAMILY,False,6173
2020/10/02 04:00:00+00,1214,1220,1400 BUTTERNUT ST     ,SIMPLE ASSAULT,True,6174
2020/10/14 04:00:00+00,1010,1012,500 SALT SPRINGS RD     ,OFFN AGAINST FAMILY,True,6175
2020/10/04 04:00:00+00,840,846,200 N  TOWNSEND ST     ,SIMPLE ASSAULT,False,6176
2020/10/10 04:00:00+00,1735,1759,1300 S  MCBRIDE ST     ,POSSESSION/MARIJUANA,False,6177
2020/10/06 04:00:00+00,2148,2148,500 RICH ST     ,POSSESSION/MARIJUANA,False,6178
2020/10/12 04:00:00+00,1119,1119,1100 W  COLVIN ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,6179
2020/10/02 04:00:00+00,0,900,1200 S  GEDDES ST     ,FRAUD,False,6180
2020/10/14 04:00:00+00,1200,1055,1900 S  STATE ST     ,ALL OTHER OFFENSES,False,6181
2020/10/04 04:00:00+00,917,917,100 ROCKLAND AV     ,OFFN AGAINST FAMILY,False,6182
2020/10/10 04:00:00+00,1748,1840,1900 S  STATE ST     ,FORGERY/COUNTERFEIT,False,6183
2020/10/06 04:00:00+00,2140,2232,200 EVALEEN AV     ,SIMPLE ASSAULT,True,6184
2020/10/12 04:00:00+00,1107,1107,400 ERIE ST     ,CRIMINAL MISCHIEF,True,6185
2020/10/02 04:00:00+00,2000,1322,100 LINWILL TER    ,CRIMINAL MISCHIEF,True,6186
2020/10/14 04:00:00+00,1200,1125,1400 E  WASHINGTON ST     ,ALL OTHER OFFENSES,False,6187
2020/10/04 04:00:00+00,1032,1032,100 E  BRIGHTON AV     ,POSSESSION/MARIJUANA,True,6188
2020/10/10 04:00:00+00,1807,1807,100 LILAC ST     ,SIMPLE ASSAULT,True,6189
2020/10/06 04:00:00+00,2300,2307,300 FOBES AV     ,SIMPLE ASSAULT,True,6190
2020/10/12 04:00:00+00,1237,1237,100 HUDSON ST     ,POSSESSION/USE DRUG,False,6191
2020/10/02 04:00:00+00,200,900,500 UNIVERSITY AV     ,CRIMINAL MISCHIEF,True,6192
2020/10/14 04:00:00+00,1133,1133,1400 N  SALINA ST     ,ALL OTHER OFFENSES,False,6193
2020/10/04 04:00:00+00,1426,1426,1400 SOUTH AV     ,OFFN AGAINST FAMILY,True,6194
2020/10/10 04:00:00+00,1832,1832,600 PARK ST     ,SIMPLE ASSAULT,True,6195
2020/10/06 04:00:00+00,2313,2313,0 CENTENNIAL DR     ,ALL OTHER OFFENSES,True,6196
2020/10/06 04:00:00+00,2313,2314,200 E  BELDEN AV     ,SIMPLE ASSAULT,True,6197
2020/10/06 04:00:00+00,2320,2332,4600 S  SALINA ST     ,POSSESSION/MARIJUANA,True,6198
2020/10/06 04:00:00+00,2325,2325,400 JAMES ST     ,POSSESSION/USE DRUG,False,6199
2020/10/06 04:00:00+00,1800,1810,2500 ERIE BLVD E ,SIMPLE ASSAULT,False,6200
2020/10/07 04:00:00+00,202,202,100 PECK AV     ,SIMPLE ASSAULT,True,6201
2020/10/07 04:00:00+00,252,252,500 VALLEY DR     ,SIMPLE ASSAULT,True,6202
2020/10/07 04:00:00+00,400,400,200 COLDBROOK DR     ,CRIMINAL MISCHIEF,True,6203
2020/10/07 04:00:00+00,442,442,500 VALLEY DR     ,SIMPLE ASSAULT,True,6204
2020/10/07 04:00:00+00,430,454,600 JAMES ST     ,SIMPLE ASSAULT,True,6205
2020/10/07 04:00:00+00,802,811,200 HALL AL     ,CRIMINAL MISCHIEF,True,6206
2020/10/07 04:00:00+00,938,938,1300 S  STATE ST     ,POSSESSION/USE DRUG,False,6207
2020/10/07 04:00:00+00,945,945,2600 JAMES ST     ,ALL OTHER OFFENSES,True,6208
2020/10/07 04:00:00+00,950,952,200 SCOVILLE AV     ,SIMPLE ASSAULT,True,6209
2020/10/07 04:00:00+00,1514,1514,100 VANN ST     ,SIMPLE ASSAULT,True,6210
2020/10/07 04:00:00+00,2000,1000,600 JAMES ST     ,CRIMINAL MISCHIEF,False,6211
2020/10/07 04:00:00+00,1621,1621,400 PEARL ST     ,CRIMINAL MISCHIEF,True,6212
2020/10/07 04:00:00+00,1827,1845,700 PARK AVE    ,POSSESSION/MARIJUANA,False,6213
2020/10/07 04:00:00+00,1833,1833,100 DICKERSON ST     ,ALL OTHER OFFENSES,False,6214
2020/10/07 04:00:00+00,1220,1839,200 WOODLAND AV     ,SIMPLE ASSAULT,True,6215
2020/10/07 04:00:00+00,1909,1925,100 JAMES ST     ,POSSESSION/MARIJUANA,False,6216
2020/10/07 04:00:00+00,2045,2045,200 S  EDWARDS AVE    ,SIMPLE ASSAULT,True,6217
2020/10/07 04:00:00+00,1940,1940,300 PARK ST     ,POSSESSION/MARIJUANA,False,6218
2020/10/07 04:00:00+00,2011,2115,200 CROLY ST     ,POSSESSION/MARIJUANA,False,6219
2020/10/07 04:00:00+00,2104,2103,100 VILLAGE DR     ,SIMPLE ASSAULT,True,6220
2020/10/07 04:00:00+00,2125,2127,300 SHONNARD ST     ,SIMPLE ASSAULT,True,6221
2020/10/12 04:00:00+00,1321,1321,1 DESTINY USA DR,POSSESSION/USE DRUG,True,6222
2020/10/02 04:00:00+00,1438,1438,500 S  SALINA ST     ,ALL OTHER OFFENSES,True,6223
2020/10/14 04:00:00+00,1308,1308,1800 GRANT BLVD   ,SIMPLE ASSAULT,True,6224
2020/10/10 04:00:00+00,1200,1924,100 W  OSTRANDER AV     ,STOLEN PROPERTY,True,6225
2020/10/04 04:00:00+00,1540,1540,600 HAWLEY AV     ,SIMPLE ASSAULT,True,6226
2020/10/12 04:00:00+00,1325,1425,700 OAK ST     ,SIMPLE ASSAULT,True,6227
2020/10/02 04:00:00+00,1500,1500,1000 COL EILEEN COLLINS BLVD   ,UNAUTHORIZED USE MV,False,6228
2020/10/14 04:00:00+00,1422,1423,200 PHARIS ST     ,SIMPLE ASSAULT,True,6229
2020/10/10 04:00:00+00,2050,2050,200 DAVIS ST     ,SIMPLE ASSAULT,True,6230
2020/10/04 04:00:00+00,2200,1300,200 EVALEEN AV     ,CRIMINAL MISCHIEF,False,6231
2020/10/12 04:00:00+00,1450,1452,100 E  BISSELL ST     ,SIMPLE ASSAULT,True,6232
2020/10/02 04:00:00+00,1300,1400,400 S  ALVORD ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,6233
2020/10/14 04:00:00+00,1354,1500,100 BURNET PARK SOUTH ENT.        ,POSSESSION/USE DRUG,False,6234
2020/10/10 04:00:00+00,2131,2131,100 KELLOGG ST     ,POSSESSION/MARIJUANA,False,6235
2020/10/04 04:00:00+00,1754,1754,2800 ERIE BLVD E ,CRIMINAL MISCHIEF,True,6236
2020/10/12 04:00:00+00,1450,1459,2900 S  SALINA ST     ,CRIMINAL MISCHIEF,True,6237
2020/10/02 04:00:00+00,1544,1544,600 VALLEY DR     ,SIMPLE ASSAULT,True,6238
2020/10/14 04:00:00+00,1359,1419,300 PARK ST     ,POSSESSION/MARIJUANA,False,6239
2020/10/10 04:00:00+00,2130,2137,200 GENESEE PARK DR     ,SIMPLE ASSAULT,True,6240
2020/10/04 04:00:00+00,1922,1922,500 BEATTIE ST     ,SIMPLE ASSAULT,True,6241
2020/10/12 04:00:00+00,1501,1501,400 ELM ST     ,SIMPLE ASSAULT,True,6242
2020/10/02 04:00:00+00,1505,1510,700 N  MCBRIDE ST     ,SIMPLE ASSAULT,True,6243
2020/10/14 04:00:00+00,2100,1625,900 MILTON AV     ,CRIMINAL MISCHIEF,True,6244
2020/10/10 04:00:00+00,2237,2237,700 E  DIVISION ST     ,OFFN AGAINST FAMILY,True,6245
2020/10/04 04:00:00+00,1547,1547,100 ANDERSON AV     ,OFFN AGAINST FAMILY,False,6246
2020/10/12 04:00:00+00,1446,1556,1000 JAMES ST     ,SIMPLE ASSAULT,True,6247
2020/10/02 04:00:00+00,1658,1658,300 SLOCUM AV     ,CRIMINAL MISCHIEF,True,6248
2020/10/14 04:00:00+00,1650,1653,100 GRIFFITHS ST     ,SIMPLE ASSAULT,True,6249
2020/10/10 04:00:00+00,2300,2320,500 S  WEST ST     ,POSSESSION/MARIJUANA,False,6250
2020/10/04 04:00:00+00,2300,2306,1400 BUTTERNUT ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,6251
2020/10/12 04:00:00+00,1600,1606,200 CARBON ST     ,CRIMINAL MISCHIEF,True,6252
2020/10/02 04:00:00+00,1430,1500,700 E  DIVISION ST     ,KIDNAPPING,False,6253
2020/10/14 04:00:00+00,1735,1750,1000 FIRST NORTH ST     ,POSSESSION/MARIJUANA,False,6254
2020/10/14 04:00:00+00,1752,1845,1100 BUTTERNUT ST     ,POSSESSION/MARIJUANA,False,6255
2020/10/14 04:00:00+00,1808,1808,200 SLOCUM AV     ,SIMPLE ASSAULT,False,6256
2020/10/14 04:00:00+00,1810,1834,200 PARK ST     ,POSSESSION/MARIJUANA,False,6257
2020/10/14 04:00:00+00,1853,1853,1400 S  SALINA ST     ,POSSESSION/MARIJUANA,False,6258
2020/10/14 04:00:00+00,1935,1935,300 BURT ST     ,POSSESSION/MARIJUANA,False,6259
2020/10/14 04:00:00+00,2043,2043,200 HOLLAND ST     ,SIMPLE ASSAULT,True,6260
2020/10/14 04:00:00+00,2205,2205,100 OSWEGO ST     ,POSSESSION/MARIJUANA,False,6261
2020/10/14 04:00:00+00,2212,2222,500 DELAWARE ST     ,POSSESSION/MARIJUANA,False,6262
2020/10/14 04:00:00+00,2234,2234,300 RICH ST     ,POSSESSION/MARIJUANA,False,6263
2020/10/14 04:00:00+00,2327,2327,500 OSWEGO ST     ,ALL OTHER OFFENSES,False,6264
2020/10/14 04:00:00+00,1300,800,400 HIXSON BLVD   ,CRIMINAL MISCHIEF,False,6265
2020/10/14 04:00:00+00,2145,2145,400 JAMES ST     ,OFFN AGAINST FAMILY,False,6266
2020/10/14 04:00:00+00,1700,1700,700 BUTTERNUT ST     ,FORGERY/COUNTERFEIT,True,6267
2020/10/15 04:00:00+00,114,114,600 BUTTERNUT ST     ,ALL OTHER OFFENSES,False,6268
2020/10/15 04:00:00+00,156,157,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,6269
2020/10/15 04:00:00+00,142,200,900 JAMES ST     ,SIMPLE ASSAULT,False,6270
2020/10/15 04:00:00+00,345,345,100 STATE FAIR BLVD   ,CRIMINAL MISCHIEF,True,6271
2020/10/15 04:00:00+00,2000,700,100 POLK ST     ,CRIMINAL MISCHIEF,True,6272
2020/10/15 04:00:00+00,1040,1040,300 PRIMROSE AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,6273
2020/10/15 04:00:00+00,1248,1248,300 PROSPECT AV     ,CRIMINAL MISCHIEF,True,6274
2020/10/15 04:00:00+00,1258,1258,100 RICHARDSON AV     ,SIMPLE ASSAULT,True,6275
2020/10/15 04:00:00+00,1447,1447,200 HUBBELL AV     ,CRIMINAL MISCHIEF,True,6276
2020/10/15 04:00:00+00,1240,1450,200 E  ADAMS ST     ,SIMPLE ASSAULT,False,6277
2020/10/15 04:00:00+00,1614,1614,100 HUDSON ST     ,OFFN AGAINST FAMILY,True,6278
2020/10/15 04:00:00+00,1700,1704,1200 ALMOND ST     ,SIMPLE ASSAULT,True,6279
2020/10/15 04:00:00+00,1710,1714,900 PARK ST     ,CRIMINAL MISCHIEF,True,6280
2020/10/15 04:00:00+00,1729,1729,400 SHONNARD ST     ,POSSESSION/MARIJUANA,False,6281
2020/10/15 04:00:00+00,1733,1800,800 S  WILBUR AV     ,POSSESSION/MARIJUANA,False,6282
2020/10/15 04:00:00+00,1735,1745,500 RICH ST     ,POSSESSION/MARIJUANA,False,6283
2020/10/15 04:00:00+00,1831,1848,100 BLAINE ST     ,POSSESSION/MARIJUANA,False,6284
2020/10/04 04:00:00+00,2000,1050,200 MERRILL ST     ,CRIMINAL MISCHIEF,True,6285
2020/10/12 04:00:00+00,1221,1621,4300 S  SALINA ST     ,SIMPLE ASSAULT,True,6286
2020/10/02 04:00:00+00,1743,1743,2900 ERIE BLVD E ,POSSESSION/MARIJUANA,True,6287
2020/10/04 04:00:00+00,145,145,1200 N  SALINA ST     ,SIMPLE ASSAULT,True,6288
2020/10/10 04:00:00+00,2300,2302,200 WOODBINE AV     ,CRIMINAL MISCHIEF,False,6289
2020/10/12 04:00:00+00,1723,1723,300 GERTRUDE ST     ,OFFN AGAINST FAMILY,True,6290
2020/10/02 04:00:00+00,1811,1811,200 SABINE ST     ,POSSESSION/MARIJUANA,False,6291
2020/10/05 04:00:00+00,442,442,200 HOWARD ST     ,CRIMINAL MISCHIEF,True,6292
2020/10/10 04:00:00+00,2305,2305,700 E  GENESEE ST     ,SIMPLE ASSAULT,True,6293
2020/10/12 04:00:00+00,1934,1934,0 CENTENNIAL DR     ,OFFN AGAINST FAMILY,True,6294
2020/10/02 04:00:00+00,1853,1853,1100 W  ONONDAGA ST     ,POSSESSION/MARIJUANA,False,6295
2020/10/05 04:00:00+00,917,917,4200 S  SALINA ST     ,CRIMINAL MISCHIEF,True,6296
2020/10/10 04:00:00+00,2329,2329,400 S  CLINTON ST     ,SIMPLE ASSAULT,False,6297
2020/10/12 04:00:00+00,1930,1942,200 DELRAY AV     ,SIMPLE ASSAULT,True,6298
2020/10/02 04:00:00+00,1859,1859,1400 S  SALINA ST     ,SIMPLE ASSAULT,True,6299
2020/10/05 04:00:00+00,910,922,600 E  DIVISION ST     ,CRIMINAL MISCHIEF,True,6300
2020/10/10 04:00:00+00,1300,2355,400 BURDICK AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,6301
2020/10/12 04:00:00+00,1944,2020,200 S  WEST ST     ,POSSESSION/MARIJUANA,False,6302
2020/10/02 04:00:00+00,1922,1922,200 WALTON ST     ,POSSESSION/MARIJUANA,False,6303
2020/10/05 04:00:00+00,1012,1012,200 GENESEE PARK DR     ,SIMPLE ASSAULT,True,6304
2020/10/10 04:00:00+00,1115,1115,1000 CANAL ST     ,UNAUTHORIZED USE MV,True,6305
2020/10/12 04:00:00+00,2151,2151,900 WILLIS AV     ,SIMPLE ASSAULT,True,6306
2020/10/02 04:00:00+00,1931,1931,500 S  SALINA ST     ,OFFN AGAINST FAMILY,True,6307
2020/10/05 04:00:00+00,1700,900,500 PLUM ST     ,CRIMINAL MISCHIEF,False,6308
2020/10/11 04:00:00+00,38,38,900 LEMOYNE AV     ,OFFN AGAINST FAMILY,True,6309
2020/10/12 04:00:00+00,2256,2256,100 LINCOLN PARK DR     ,SIMPLE ASSAULT,True,6310
2020/10/02 04:00:00+00,452,2315,100 ORLANDO AV     ,CRIMINAL MISCHIEF,True,6311
2020/10/02 04:00:00+00,2318,2318,1100 N  TOWNSEND ST     ,POSSESSION/MARIJUANA,False,6312
2020/10/02 04:00:00+00,2005,2000,300 TULLY ST     ,CRIMINAL MISCHIEF,True,6313
2020/10/02 04:00:00+00,1830,1830,200 CANNON ST     ,CRIMINAL MISCHIEF,True,6314
2020/10/02 04:00:00+00,845,850,300 JAMESVILLE AV     ,CRIMINAL MISCHIEF,True,6315
2020/10/03 04:00:00+00,31,31,500 S  GEDDES ST     ,POSSESSION/USE DRUG,False,6316
2020/10/03 04:00:00+00,205,211,100 LAFAYETTE RD     ,SIMPLE ASSAULT,True,6317
2020/10/03 04:00:00+00,657,657,300 E  GLEN AV     ,ALL OTHER OFFENSES,True,6318
2020/10/03 04:00:00+00,100,800,100 SMITH LN     ,CRIMINAL MISCHIEF,True,6319
2020/10/03 04:00:00+00,1436,1436,100 WEST END DR     ,ALL OTHER OFFENSES,True,6320
2020/10/03 04:00:00+00,1452,1456,300 HUTCHINSON AV     ,CRIMINAL MISCHIEF,True,6321
2020/10/03 04:00:00+00,1545,1545,200 ERICKSON ST     ,SIMPLE ASSAULT,True,6322
2020/10/03 04:00:00+00,1624,1624,200 HUDSON ST     ,SIMPLE ASSAULT,True,6323
2020/10/03 04:00:00+00,1840,1700,100 KENMORE AV     ,POSSESSION/MARIJUANA,False,6324
2020/10/03 04:00:00+00,1810,1814,1300 BUTTERNUT ST     ,OFFN AGAINST FAMILY,True,6325
2020/10/03 04:00:00+00,1828,1828,200 HIER AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,6326
2020/10/03 04:00:00+00,1838,1838,200 MERRIMAN AV     ,POSSESSION/MARIJUANA,False,6327
2020/10/03 04:00:00+00,1838,1905,500 FABIUS ST     ,POSSESSION/MARIJUANA,False,6328
2020/10/03 04:00:00+00,1915,1915,500 BELLEVUE AV     ,CRIMINAL MISCHIEF,True,6329
2020/10/03 04:00:00+00,1920,1920,300 RICHMOND AV     ,STOLEN PROPERTY,False,6330
2020/10/03 04:00:00+00,2036,2036,900 W  LAFAYETTE AV     ,POSSESSION/MARIJUANA,False,6331
2020/10/03 04:00:00+00,2119,2119,500 S  EDWARDS AV     ,DRIVING UNDER INFLUENCE,True,6332
2020/10/03 04:00:00+00,2129,2129,700 CARBON ST     ,POSSESSION/USE DRUG,False,6333
2020/10/03 04:00:00+00,2219,2219,300 PARK ST     ,POSSESSION/MARIJUANA,False,6334
2020/10/03 04:00:00+00,1810,1810,400 EMERSON AV     ,SIMPLE ASSAULT,True,6335
2020/10/05 04:00:00+00,1044,1044,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,6336
2020/10/12 04:00:00+00,1250,1250,100 REED AV     ,SIMPLE ASSAULT,True,6337
2020/10/05 04:00:00+00,1226,1226,100 MATHER ST     ,SIMPLE ASSAULT,True,6338
2020/10/11 04:00:00+00,229,300,600 CANNON ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,6339
2020/10/13 04:00:00+00,40,30,1000 N  TOWNSEND ST     ,CRIMINAL MISCHIEF,True,6340
2020/10/05 04:00:00+00,1242,1244,100 STATE FAIR BLVD   ,OFFN AGAINST FAMILY,True,6341
2020/10/11 04:00:00+00,510,515,300 FOBES AV     ,SIMPLE ASSAULT,True,6342
2020/10/13 04:00:00+00,128,129,500 E  WASHINGTON ST     ,SIMPLE ASSAULT,True,6343
2020/10/05 04:00:00+00,1423,1423,500 S  SALINA ST     ,ALL OTHER OFFENSES,False,6344
2020/10/11 04:00:00+00,541,600,300 SEELEY RD     ,ALL OTHER OFFENSES,True,6345
2020/10/13 04:00:00+00,25,29,600 ROBINSON ST     ,SIMPLE ASSAULT,True,6346
2020/10/05 04:00:00+00,1559,1559,700 E  GENESEE ST     ,ALL OTHER OFFENSES,True,6347
2020/10/11 04:00:00+00,830,800,800 WOLF ST     ,SIMPLE ASSAULT,True,6348
2020/10/13 04:00:00+00,137,137,100 SCHNEIDER ST     ,OFFN AGAINST FAMILY,True,6349
2020/10/05 04:00:00+00,1658,1658,3200 S  SALINA ST     ,OFFN AGAINST FAMILY,True,6350
2020/10/11 04:00:00+00,1900,800,100 RONEY LN     ,CRIMINAL MISCHIEF,True,6351
2020/10/13 04:00:00+00,930,936,200 DOROTHY ST     ,CRIMINAL MISCHIEF,True,6352
2020/10/05 04:00:00+00,1749,1727,500 HAWLEY AV     ,SIMPLE ASSAULT,True,6353
2020/10/11 04:00:00+00,830,834,700 E  DIVISION ST     ,CRIMINAL MISCHIEF,True,6354
2020/10/13 04:00:00+00,1000,1003,300 SPRING ST     ,SIMPLE ASSAULT,True,6355
2020/10/05 04:00:00+00,1800,1800,600 S  GEDDES ST     ,POSSESSION/USE DRUG,False,6356
2020/10/11 04:00:00+00,330,1000,1600 N  SALINA ST     ,CRIMINAL MISCHIEF,True,6357
2020/10/13 04:00:00+00,1215,1215,800 FIRST NORTH ST     ,OFFN AGAINST FAMILY,True,6358
2020/10/05 04:00:00+00,1840,1840,100 W  NEWELL ST     ,ALL OTHER OFFENSES,False,6359
2020/10/11 04:00:00+00,1234,1235,300 SENECA DR     ,SIMPLE ASSAULT,True,6360
2020/10/13 04:00:00+00,1200,1205,300 TIOGA ST     ,SIMPLE ASSAULT,False,6361
2020/10/05 04:00:00+00,1859,1859,2200 MIDLAND AV     ,ALL OTHER OFFENSES,False,6362
2020/10/11 04:00:00+00,1322,1322,1800 E  FAYETTE ST     ,SIMPLE ASSAULT,True,6363
2020/10/13 04:00:00+00,1340,1340,100 DICKERSON ST     ,POSSESSION/USE DRUG,True,6364
2020/10/05 04:00:00+00,1931,2010,400 SOUTH AV     ,POSSESSION/MARIJUANA,False,6365
2020/10/11 04:00:00+00,1409,1409,100 HERBST AV     ,SIMPLE ASSAULT,True,6366
2020/10/13 04:00:00+00,730,1515,100 HUDSON ST     ,CRIMINAL MISCHIEF,True,6367
2020/10/05 04:00:00+00,2000,2016,1100 WILLIS AV     ,SIMPLE ASSAULT,True,6368
2020/10/05 04:00:00+00,2044,2058,700 JAMES ST     ,CRIMINAL MISCHIEF,True,6369
2020/10/05 04:00:00+00,2000,2000,800 WADSWORTH ST     ,SIMPLE ASSAULT,True,6370
2020/10/05 04:00:00+00,2220,2225,100 LILAC ST     ,SIMPLE ASSAULT,True,6371
2020/10/05 04:00:00+00,2310,2317,1500 E  GENESEE ST     ,CRIMINAL MISCHIEF,True,6372
2020/10/05 04:00:00+00,1500,1500,100 DICKERSON ST     ,OFFN AGAINST FAMILY,False,6373
2020/10/06 04:00:00+00,22,22,800 N  ALVORD ST     ,SIMPLE ASSAULT,True,6374
2020/10/06 04:00:00+00,207,300,100 CHAFFEE AV     ,OFFN AGAINST FAMILY,True,6375
2020/10/06 04:00:00+00,411,508,400 FABIUS ST     ,ALL OTHER OFFENSES,True,6376
2020/10/06 04:00:00+00,15,1000,2600 JAMES ST     ,CRIMINAL MISCHIEF,True,6377
2020/10/06 04:00:00+00,2039,1112,500 S  STATE ST     ,SIMPLE ASSAULT,True,6378
2020/10/13 04:00:00+00,1619,1629,100 PECK AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,6379
2020/10/13 04:00:00+00,2000,1650,200 SLOCUM AV     ,SIMPLE ASSAULT,True,6380
2020/10/13 04:00:00+00,1728,1745,100 COOLIDGE AV     ,POSSESSION/MARIJUANA,False,6381
2020/10/13 04:00:00+00,1729,1729,1 DESTINY USA DR,POSSESSION/USE DRUG,True,6382
2020/10/13 04:00:00+00,1748,1808,200 NIAGARA ST     ,POSSESSION/MARIJUANA,False,6383
2020/10/13 04:00:00+00,2003,2003,300 HARTSON ST     ,CRIMINAL MISCHIEF,True,6384
2020/10/13 04:00:00+00,2044,2105,500 BUTTERNUT ST     ,POSSESSION/MARIJUANA,False,6385
2020/10/13 04:00:00+00,2320,2320,200 W  BRIGHTON AV     ,CRIMINAL MISCHIEF,True,6386
2020/10/13 04:00:00+00,2015,2015,200 GRANDVIEW AV     ,OFFN AGAINST FAMILY,False,6387
2020/10/13 04:00:00+00,930,1700,300 S  MIDLER AV     ,CRIMINAL MISCHIEF,False,6388
2020/10/13 04:00:00+00,2000,1056,100 VILLAGE DR     ,SIMPLE ASSAULT,True,6389
2020/10/11 04:00:00+00,1800,1806,400 JAMES ST     ,SIMPLE ASSAULT,True,6390
2020/10/11 04:00:00+00,1940,2109,100 WOODBINE AV     ,SIMPLE ASSAULT,True,6391
2020/10/11 04:00:00+00,2136,2136,300 BEAR ST     ,SIMPLE ASSAULT,True,6392
2020/10/11 04:00:00+00,2100,2100,600 CRADDOCK ST     ,SIMPLE ASSAULT,False,6393
2020/10/11 04:00:00+00,2257,2257,300 MERRIMAN AV     ,CRIMINAL MISCHIEF,True,6394
2020/10/11 04:00:00+00,2320,2326,100 RONEY LN     ,CRIMINAL MISCHIEF,True,6395
2020/10/11 04:00:00+00,1820,1920,300 STATE FAIR BLVD   ,OFFN AGAINST FAMILY,True,6396
2020/10/11 04:00:00+00,520,1027,500 N  MCBRIDE ST     ,CRIMINAL MISCHIEF,False,6397
2020/10/11 04:00:00+00,1230,1032,300 HELEN ST     ,CRIMINAL MISCHIEF,False,6398
2020/10/11 04:00:00+00,0,1034,400 FELLOWS AVE    ,CRIMINAL MISCHIEF,False,6399
2020/10/11 04:00:00+00,2315,1039,200 BURNET PARK DR     ,CRIMINAL MISCHIEF,False,6400
2020/10/28 04:00:00+00,800,1830,300 STATE FAIR BLVD   ,CRIMINAL MISCHIEF,True,6401
2020/10/28 04:00:00+00,1850,1850,400 W  ONONDAGA ST     ,OFFN AGAINST FAMILY,False,6402
2020/10/28 04:00:00+00,1904,2118,100 BLAINE ST     ,POSSESSION/MARIJUANA,False,6403
2020/10/28 04:00:00+00,2044,2044,800 TALLMAN ST     ,SIMPLE ASSAULT,True,6404
2020/10/28 04:00:00+00,2100,2100,600 W  ONONDAGA ST     ,OFFN AGAINST FAMILY,True,6405
2020/10/28 04:00:00+00,2156,2156,1000 BELLEVUE AV     ,CRIMINAL MISCHIEF,True,6406
2020/10/28 04:00:00+00,2238,2238,4200 S  SALINA ST     ,ALL OTHER OFFENSES,True,6407
2020/10/28 04:00:00+00,2309,2330,700 POND ST     ,POSSESSION/MARIJUANA,False,6408
2020/10/17 04:00:00+00,1400,1400,300 LIBERTY ST     ,CRIMINAL MISCHIEF,True,6409
2020/10/28 04:00:00+00,1925,1935,400 S  WEST ST     ,CRIMINAL MISCHIEF,True,6410
2020/10/15 04:00:00+00,1905,1912,600 OTISCO ST     ,SIMPLE ASSAULT,True,6411
2020/10/28 04:00:00+00,2340,2340,400 BURT ST     ,CRIMINAL MISCHIEF,True,6412
2020/10/29 04:00:00+00,10,50,100 MARTIN LUTHER KING      E ,POSSESSION/MARIJUANA,False,6413
