DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2021/09/28 04:00:00+00,1325,1400,1900 W  GENESEE ST     ,ALL OTHER OFFENSES,False,5590
2021/09/18 04:00:00+00,900,930,200 SCOVILLE AV     ,CRIMINAL MISCHIEF,False,5591
2021/09/28 04:00:00+00,1441,1441,300 E  DIVISION ST     ,POSSESSION/USE DRUG,False,5592
2021/09/18 04:00:00+00,905,905,100 BALLANTYNE RD     ,SIMPLE ASSAULT,True,5593
2021/09/28 04:00:00+00,1557,1557,300 GIFFORD ST     ,CRIMINAL MISCHIEF,True,5594
2021/09/18 04:00:00+00,430,436,700 JAMES ST     ,CRIMINAL MISCHIEF,True,5595
2021/09/28 04:00:00+00,1820,1829,300 KELLOGG ST     ,SIMPLE ASSAULT,True,5596
2021/09/18 04:00:00+00,1022,1022,700 W  GENESEE ST     ,CRIMINAL MISCHIEF,True,5597
2021/09/28 04:00:00+00,1908,1908,100 MARY ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5598
2021/09/28 04:00:00+00,2029,2029,400 S  ALVORD ST     ,SIMPLE ASSAULT,True,5599
2021/09/28 04:00:00+00,2226,2226,100 CURTIS ST     ,SIMPLE ASSAULT,True,5600
2021/10/26 04:00:00+00,2320,2324,1000 S  TOWNSEND ST     ,SIMPLE ASSAULT,True,5601
2021/10/27 04:00:00+00,2325,2327,300 TURTLE ST     ,OFFN AGAINST FAMILY,True,5602
2021/10/27 04:00:00+00,203,203,1800 E  FAYETTE ST     ,SIMPLE ASSAULT,True,5603
2021/10/27 04:00:00+00,155,155,700 JAMES ST     ,CRIMINAL MISCHIEF,True,5604
2021/10/27 04:00:00+00,2300,800,600 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,True,5605
2021/10/27 04:00:00+00,1233,1233,600 S  SALINA ST     ,ALL OTHER OFFENSES,False,5606
2021/10/27 04:00:00+00,1359,1359,800 TALLMAN ST     ,POSSESSION/USE DRUG,False,5607
2021/10/27 04:00:00+00,1410,1410,1100 PARK ST     ,POSSESSION/USE DRUG,False,5608
2021/10/27 04:00:00+00,1558,1558,100 DEARBORN PL     ,SIMPLE ASSAULT,True,5609
2021/10/20 04:00:00+00,2126,2126,200 MERRIMAN        ,POSSESSION/USE DANGEROUS WEAPONS,True,5610
2021/10/08 04:00:00+00,1700,730,500 VALLEY DR     ,CRIMINAL MISCHIEF,False,5611
2021/10/27 04:00:00+00,1653,1653,200 GIRARD        ,CRIMINAL MISCHIEF,True,5612
2021/10/27 04:00:00+00,1730,1733,200 SHERWOOD        ,SIMPLE ASSAULT,True,5613
2021/10/27 04:00:00+00,1220,1220,400 BUTTERNUT ST     ,SIMPLE ASSAULT,False,5614
2021/10/20 04:00:00+00,2140,2140,900 PARK        ,CRIMINAL MISCHIEF,True,5615
2021/10/27 04:00:00+00,1936,1936,200 HERRIMAN ST     ,POSSESSION/USE DRUG,True,5616
2021/10/10 04:00:00+00,1952,1952,200 SUNSET AV     ,OFFN AGAINST FAMILY,True,5617
2021/10/08 04:00:00+00,856,856,100 BALDWIN AV     ,SIMPLE ASSAULT,True,5618
2021/10/20 04:00:00+00,2151,2151,1300 BUTTERNUT ST     ,SIMPLE ASSAULT,True,5619
2021/10/27 04:00:00+00,2016,2016,1 DESTINY USA DR,OFFN AGAINST FAMILY,True,5620
2021/10/10 04:00:00+00,1953,2001,300 GIFFORD ST     ,SIMPLE ASSAULT,True,5621
2021/10/17 04:00:00+00,2047,2047,1000 S  TOWNSEND ST     ,CRIMINAL MISCHIEF,True,5622
2021/10/08 04:00:00+00,930,1054,800 N  SALINA ST     ,ALL OTHER OFFENSES,True,5623
2021/10/20 04:00:00+00,2240,2240,300 N  SALINA ST     ,CRIMINAL MISCHIEF,True,5624
2021/10/27 04:00:00+00,2205,2205,400 ERIE BLVD E ,OFFN AGAINST FAMILY,True,5625
2021/10/10 04:00:00+00,2119,2119,400 MERRIMAN AVE    ,OFFN AGAINST FAMILY,False,5626
2021/10/17 04:00:00+00,2229,2229,300 FURMAN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5627
2021/10/08 04:00:00+00,1025,930,100 MERRIMAN AV     ,OFFN AGAINST FAMILY,True,5628
2021/10/21 04:00:00+00,10,10,1500 S  STATE ST     ,SIMPLE ASSAULT,True,5629
2021/10/27 04:00:00+00,1900,1900,500 HIGHLAND ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5630
2021/10/10 04:00:00+00,2147,2147,200 W  LAFAYETTE AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,5631
2021/10/17 04:00:00+00,2249,2249,1000 LODI ST     ,SIMPLE ASSAULT,True,5632
2021/10/08 04:00:00+00,1230,1230,100 UNION AV     ,SIMPLE ASSAULT,True,5633
2021/10/21 04:00:00+00,300,300,1300 BUTTERNUT ST     ,SIMPLE ASSAULT,True,5634
2021/10/27 04:00:00+00,1330,1545,600 ERIE BLVD W ,CRIMINAL MISCHIEF,True,5635
2021/10/10 04:00:00+00,800,800,500 COURT ST     ,FORGERY/COUNTERFEIT,True,5636
2021/10/18 04:00:00+00,21,21,2400 LODI ST     ,OFFN AGAINST FAMILY,True,5637
2021/10/08 04:00:00+00,1430,1430,200 MAGNOLIA ST     ,DISORDERLY CONDUCT,False,5638
2021/10/21 04:00:00+00,414,414,1300 OAK ST     ,OFFN AGAINST FAMILY,True,5639
2021/10/23 04:00:00+00,1800,1805,700 CATHERINE ST     ,SIMPLE ASSAULT,True,5640
2021/10/13 04:00:00+00,1800,700,600 DANFORTH ST     ,CRIMINAL MISCHIEF,True,5641
2021/10/27 04:00:00+00,1500,1500,400 CARBON ST     ,OFFN AGAINST FAMILY,False,5642
2021/10/28 04:00:00+00,9,9,300 W  LAFAYETTE AVE    ,POSSESSION/USE DRUG,True,5643
2021/10/28 04:00:00+00,156,156,2800 JAMES ST     ,CRIMINAL MISCHIEF,False,5644
2021/10/28 04:00:00+00,1,200,1200 ALMOND ST     ,SIMPLE ASSAULT,True,5645
2021/10/28 04:00:00+00,329,329,900 MADISON ST     ,CRIMINAL MISCHIEF,False,5646
2021/10/28 04:00:00+00,520,526,1500 E  GENESEE ST     ,CRIMINAL MISCHIEF,True,5647
2021/10/28 04:00:00+00,40,1100,100 PAUL ST     ,CRIMINAL MISCHIEF,True,5648
2021/10/28 04:00:00+00,1100,1200,600 JAMES ST     ,SIMPLE ASSAULT,True,5649
2021/10/28 04:00:00+00,1231,1310,4700 ONONDAGA BLVD   ,OFFN AGAINST FAMILY,True,5650
2021/10/28 04:00:00+00,1330,1330,100 E  FAYETTE ST     ,CRIMINAL MISCHIEF,True,5651
2021/10/28 04:00:00+00,1300,1300,900 GLENWOOD        ,SIMPLE ASSAULT,False,5652
2021/10/28 04:00:00+00,1449,1449,900 JAMES ST     ,SIMPLE ASSAULT,True,5653
2021/10/28 04:00:00+00,1456,1456,1500 TEALL        ,POSSESSION/USE DRUG,False,5654
2021/10/28 04:00:00+00,1532,1532,200 BARRETT ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5655
2021/10/28 04:00:00+00,1650,1653,300 TURTLE ST     ,SIMPLE ASSAULT,True,5656
2021/10/28 04:00:00+00,1735,1738,0 CENTENNIAL DR     ,SIMPLE ASSAULT,True,5657
2021/10/28 04:00:00+00,1828,1828,100 LAFAYETTE RD     ,SIMPLE ASSAULT,True,5658
2021/10/28 04:00:00+00,2019,2019,300 GIFFORD ST     ,SIMPLE ASSAULT,True,5659
2021/10/28 04:00:00+00,2023,2023,600 RICHMAND        ,SIMPLE ASSAULT,True,5660
2021/10/28 04:00:00+00,2111,2111,800 BUTTERNUT ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5661
2021/10/28 04:00:00+00,2121,2121,300 GERE        ,CRIMINAL MISCHIEF,True,5662
2021/10/28 04:00:00+00,2129,2129,1300 BUTTERNUT ST     ,SIMPLE ASSAULT,True,5663
2021/10/28 04:00:00+00,730,1800,700 W  GENESEE ST     ,CRIMINAL MISCHIEF,True,5664
2021/10/28 04:00:00+00,1344,1344,4000 S  SALINA ST     ,SIMPLE ASSAULT,True,5665
2021/10/29 04:00:00+00,205,205,100 PARK        ,POSSESSION/USE DANGEROUS WEAPONS,True,5666
2021/10/29 04:00:00+00,408,408,200 HERRIMAN ST     ,CRIMINAL MISCHIEF,True,5667
2021/10/29 04:00:00+00,640,1200,200 W  CORNING        ,POSSESSION/USE DRUG,False,5668
2021/10/29 04:00:00+00,401,401,1300 OAK ST     ,CRIMINAL MISCHIEF,True,5669
2021/10/29 04:00:00+00,310,1106,400 WOODRUFF APTS   ,OFFN AGAINST FAMILY,True,5670
2021/10/29 04:00:00+00,1125,1120,400 JAMES ST     ,SIMPLE ASSAULT,True,5671
2021/10/29 04:00:00+00,1237,1237,2400 MIDLAND        ,POSSESSION/USE DANGEROUS WEAPONS,True,5672
2021/10/29 04:00:00+00,1230,1230,600 ROBINSON ST     ,SIMPLE ASSAULT,False,5673
2021/10/29 04:00:00+00,1200,1825,200 W  WILLOW ST     ,SIMPLE ASSAULT,False,5674
2021/10/15 04:00:00+00,1357,1357,4500 S  SALINA ST     ,CRIMINAL MISCHIEF,True,5675
2021/10/11 04:00:00+00,125,132,100 HULBURT RD     ,SIMPLE ASSAULT,True,5676
2021/10/23 04:00:00+00,2044,2044,300 ROWLAND ST     ,OFFN AGAINST FAMILY,True,5677
2021/10/21 04:00:00+00,645,745,500 S  WILBUR        ,SIMPLE ASSAULT,True,5678
2021/10/18 04:00:00+00,20,23,200 SENECA ST     ,SIMPLE ASSAULT,True,5679
2021/10/13 04:00:00+00,2100,931,300 KRAMER DR     ,SIMPLE ASSAULT,True,5680
2021/10/15 04:00:00+00,1350,1425,900 FIRST NORTH ST     ,OFFN AGAINST FAMILY,True,5681
2021/10/08 04:00:00+00,1520,1523,100 STATE FAIR BLVD   ,SIMPLE ASSAULT,True,5682
2021/10/11 04:00:00+00,208,208,300 JAMESVILLE AV     ,SIMPLE ASSAULT,True,5683
2021/10/23 04:00:00+00,2159,2159,200 ONONDAGA        ,POSSESSION/USE DANGEROUS WEAPONS,True,5684
2021/10/21 04:00:00+00,811,811,800 AVERY        ,SIMPLE ASSAULT,True,5685
2021/10/18 04:00:00+00,20,24,100 DEWEY        ,CRIMINAL MISCHIEF,True,5686
2021/10/13 04:00:00+00,1103,1103,200 W  LAFAYETTE        ,SIMPLE ASSAULT,True,5687
2021/10/15 04:00:00+00,1430,1430,0 PRESIDENTIAL PLZ    ,POSSESSION/USE DANGEROUS WEAPONS,True,5688
2021/10/08 04:00:00+00,1604,1604,3500 S  SALINA ST     ,OFFN AGAINST FAMILY,True,5689
2021/10/11 04:00:00+00,424,424,1300 BUTTERNUT ST     ,CRIMINAL MISCHIEF,True,5690
2021/10/23 04:00:00+00,2208,2208,100 MAINS        ,CRIMINAL MISCHIEF,True,5691
2021/10/21 04:00:00+00,2200,830,100 SMITH LN     ,CRIMINAL MISCHIEF,True,5692
2021/10/18 04:00:00+00,40,40,500 S  CLINTON ST     ,CRIMINAL MISCHIEF,True,5693
2021/10/13 04:00:00+00,1403,1410,400 DOUGLAS ST     ,SIMPLE ASSAULT,True,5694
2021/10/15 04:00:00+00,1640,1640,600 JAMES ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5695
2021/10/08 04:00:00+00,1515,1515,100 AMIDON DR     ,SIMPLE ASSAULT,True,5696
2021/10/11 04:00:00+00,617,617,3300 BURNET        ,SIMPLE ASSAULT,False,5697
2021/10/23 04:00:00+00,1705,1906,1 DESTINY USA DR,CRIMINAL MISCHIEF,False,5698
2021/10/21 04:00:00+00,1015,1015,700 BUTTERNUT ST     ,ALL OTHER OFFENSES,False,5699
2021/10/18 04:00:00+00,336,336,100 BLOCK OF SALT SPRINGS RD     ,DRIVING UNDER INFLUENCE,True,5700
2021/10/18 04:00:00+00,729,729,200 W  BEAR ST     ,POSSESSION/USE DRUG,True,5701
2021/10/18 04:00:00+00,944,949,900 JAMES ST     ,CRIMINAL MISCHIEF,True,5702
2021/10/18 04:00:00+00,1900,1139,200 MARY ST     ,CRIMINAL MISCHIEF,True,5703
2021/10/18 04:00:00+00,1312,1312,900 GLENWOOD        ,SIMPLE ASSAULT,False,5704
2021/10/18 04:00:00+00,1620,1620,1300 BUTTERNUT ST     ,CRIMINAL MISCHIEF,True,5705
2021/10/18 04:00:00+00,1625,1637,300 BRUCE ST     ,OFFN AGAINST FAMILY,True,5706
2021/10/18 04:00:00+00,1638,1638,700 JAMES ST     ,OFFN AGAINST FAMILY,False,5707
2021/10/18 04:00:00+00,1645,1645,200 LAFAYETTE RD     ,SIMPLE ASSAULT,True,5708
2021/10/18 04:00:00+00,1725,1725,600 ROBINSON ST     ,DISORDERLY CONDUCT,True,5709
2021/10/18 04:00:00+00,1700,1700,200 ABERDEEN TER    ,SIMPLE ASSAULT,True,5710
2021/10/18 04:00:00+00,1814,1814,300 WALNUT AV     ,OFFN AGAINST FAMILY,True,5711
2021/10/18 04:00:00+00,1030,1030,600 ROBINSON ST     ,OFFN AGAINST FAMILY,False,5712
2021/10/18 04:00:00+00,2056,2056,100 BELLAIRE PL     ,OFFN AGAINST FAMILY,True,5713
2021/10/18 04:00:00+00,0,0,100 BROAD ST     ,CRIMINAL MISCHIEF,True,5714
2021/10/19 04:00:00+00,120,125,900 EMERSON AV     ,SIMPLE ASSAULT,False,5715
2021/10/19 04:00:00+00,222,222,700 EUCLID        ,POSSESSION/USE DANGEROUS WEAPONS,True,5716
2021/10/19 04:00:00+00,245,300,1000 LODI ST     ,SIMPLE ASSAULT,True,5717
2021/10/19 04:00:00+00,1122,1122,200 MAGNOLIA ST     ,DISORDERLY CONDUCT,False,5718
2021/10/19 04:00:00+00,1607,1607,100 RIDER        ,SIMPLE ASSAULT,True,5719
2021/10/19 04:00:00+00,1648,1648,300 TIOGA ST     ,ALL OTHER OFFENSES,True,5720
2021/10/19 04:00:00+00,1828,1828,300 SHONNARD ST     ,SIMPLE ASSAULT,True,5721
2021/10/19 04:00:00+00,1845,1845,200 E  FAYETTE ST     ,ALL OTHER OFFENSES,False,5722
2021/10/19 04:00:00+00,2026,2026,3200 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5723
2021/10/19 04:00:00+00,2001,2016,100 GRIFFITHS ST     ,OFFN AGAINST FAMILY,True,5724
2021/10/19 04:00:00+00,2018,2018,100 JOHN ST     ,SIMPLE ASSAULT,True,5725
2021/10/19 04:00:00+00,2034,2034,0 E  COLVIN ST     ,CRIMINAL MISCHIEF,True,5726
2021/10/19 04:00:00+00,2114,2215,600 SUMMIT        ,CRIMINAL MISCHIEF,True,5727
2021/10/19 04:00:00+00,2259,2259,300 SHONNARD ST     ,SIMPLE ASSAULT,True,5728
2021/10/19 04:00:00+00,2301,2301,3200 S  SALINA ST     ,OFFN AGAINST FAMILY,True,5729
2021/10/19 04:00:00+00,2340,2345,700 S  SALINA ST     ,SIMPLE ASSAULT,True,5730
2021/10/19 04:00:00+00,2315,2315,0 I690 AT 81 SOUTH        ,POSSESSION/USE DANGEROUS WEAPONS,True,5731
2021/10/20 04:00:00+00,24,24,500 WOLF ST     ,SIMPLE ASSAULT,True,5732
2021/10/20 04:00:00+00,856,856,400 DURSTON        ,ALL OTHER OFFENSES,True,5733
2021/10/20 04:00:00+00,0,1443,1200 S  STATE ST     ,SIMPLE ASSAULT,True,5734
2021/10/20 04:00:00+00,1444,1444,400 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5735
2021/10/20 04:00:00+00,1615,1621,1100 BUTTERNUT ST     ,SIMPLE ASSAULT,True,5736
2021/10/20 04:00:00+00,1301,1301,200 MOONEY        ,SIMPLE ASSAULT,True,5737
2021/10/20 04:00:00+00,1811,1811,300 E  GLEN        ,CRIMINAL MISCHIEF,True,5738
2021/10/20 04:00:00+00,1311,1745,700 W  ONONDAGA ST     ,SIMPLE ASSAULT,False,5739
2021/10/20 04:00:00+00,1900,1900,200 GRAVES ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5740
2021/10/20 04:00:00+00,1914,1914,2000 E  FAYETTE ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5741
2021/10/20 04:00:00+00,2008,2008,100 ANGELOU TER    ,SIMPLE ASSAULT,True,5742
2021/10/13 04:00:00+00,1520,1525,200 ASH ST     ,CRIMINAL MISCHIEF,True,5743
2021/10/21 04:00:00+00,1130,1245,200 BEATTIE ST     ,CRIMINAL MISCHIEF,False,5744
2021/10/08 04:00:00+00,1633,1633,100 GRAND AV     ,SIMPLE ASSAULT,True,5745
2021/10/11 04:00:00+00,1006,1006,300 W  NEWELL ST     ,CRIMINAL MISCHIEF,False,5746
2021/10/15 04:00:00+00,1700,1700,100 MERRIMAN AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,5747
2021/10/13 04:00:00+00,1611,1611,300 PRIMROSE        ,SIMPLE ASSAULT,True,5748
2021/10/24 04:00:00+00,724,825,100 COLLEGE PL     ,POSSESSION/USE DANGEROUS WEAPONS,True,5749
2021/10/21 04:00:00+00,1316,1316,300 GIFFORD ST     ,ALL OTHER OFFENSES,True,5750
2021/10/08 04:00:00+00,1852,1852,2400 ERIE BLVD E ,SIMPLE ASSAULT,True,5751
2021/10/11 04:00:00+00,1106,1106,200 W  MATSON AV     ,SIMPLE ASSAULT,True,5752
2021/10/15 04:00:00+00,1725,1725,1 DESTINY USA DR,SIMPLE ASSAULT,False,5753
2021/10/13 04:00:00+00,1630,1635,100 W  FLORENCE AV     ,SIMPLE ASSAULT,True,5754
2021/10/24 04:00:00+00,0,54,300 N  MIDLER        ,CRIMINAL MISCHIEF,True,5755
2021/10/21 04:00:00+00,1348,1348,500 S  SALINA ST     ,ALL OTHER OFFENSES,False,5756
2021/10/21 04:00:00+00,213,213,100 HOBART        ,CRIMINAL MISCHIEF,False,5757
2021/10/21 04:00:00+00,1620,1622,100 CRIPPEN        ,SIMPLE ASSAULT,True,5758
2021/10/21 04:00:00+00,1905,1905,100 RONEY LN     ,POSSESSION/USE DANGEROUS WEAPONS,True,5759
2021/10/21 04:00:00+00,1927,1928,1000 WILLIS        ,SIMPLE ASSAULT,True,5760
2021/10/21 04:00:00+00,1931,1931,200 HIER        ,POSSESSION/USE DANGEROUS WEAPONS,True,5761
2021/10/21 04:00:00+00,2054,2054,800 FIRST NORTH ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5762
2021/10/21 04:00:00+00,2230,2134,100 E  BRIGHTON        ,SIMPLE ASSAULT,True,5763
2021/10/21 04:00:00+00,2319,2319,100 CORDOVA ST     ,SIMPLE ASSAULT,True,5764
2021/10/21 04:00:00+00,1100,1257,100 JASPER ST     ,SIMPLE ASSAULT,True,5765
2021/10/22 04:00:00+00,2100,50,300 ALLEN ST     ,CRIMINAL MISCHIEF,True,5766
2021/10/22 04:00:00+00,2310,103,600 N  TOWNSEND ST     ,POSSESSION/USE DRUG,True,5767
2021/10/22 04:00:00+00,509,509,900 LEMOYNE        ,CRIMINAL MISCHIEF,True,5768
2021/10/22 04:00:00+00,905,910,100 DEWEY        ,SIMPLE ASSAULT,True,5769
2021/10/22 04:00:00+00,1115,1115,1000 S  CLINTON ST     ,SIMPLE ASSAULT,True,5770
2021/10/22 04:00:00+00,1830,1212,200 HOVEY ST     ,ALL OTHER OFFENSES,False,5771
2021/10/22 04:00:00+00,1504,1504,100 WEBSTER        ,SIMPLE ASSAULT,True,5772
2021/10/22 04:00:00+00,1518,1518,100 RONEY LN     ,CRIMINAL MISCHIEF,True,5773
2021/10/22 04:00:00+00,1543,1543,100 MARY ST     ,POSSESSION/USE DRUG,False,5774
2021/10/22 04:00:00+00,1724,1724,300 W  KENNEDY ST     ,SIMPLE ASSAULT,True,5775
2021/10/22 04:00:00+00,1050,1955,100 RADISSON CT     ,CRIMINAL MISCHIEF,True,5776
2021/10/22 04:00:00+00,2120,2128,500 WOLF ST     ,SIMPLE ASSAULT,True,5777
2021/10/22 04:00:00+00,2236,2236,1500 GRANT BLVD   ,SIMPLE ASSAULT,True,5778
2021/10/22 04:00:00+00,100,100,500 S  STATE ST     ,CRIMINAL MISCHIEF,False,5779
2021/10/22 04:00:00+00,1143,1143,900 JAMES ST     ,CRIMINAL MISCHIEF,True,5780
2021/10/23 04:00:00+00,25,25,1100 W  ONONDAGA ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5781
2021/10/23 04:00:00+00,49,49,300 W  FAYETTE ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,5782
2021/10/23 04:00:00+00,233,233,2200 JAMES ST     ,DRIVING UNDER INFLUENCE,True,5783
2021/10/23 04:00:00+00,312,312,100 N  MIDLER        ,CRIMINAL MISCHIEF,True,5784
2021/10/23 04:00:00+00,517,852,600 W  OSTRANDER        ,OFFN AGAINST FAMILY,True,5785
2021/10/23 04:00:00+00,920,922,700 PARK        ,POSSESSION/USE DANGEROUS WEAPONS,True,5786
2021/10/23 04:00:00+00,1452,1452,100 TENNYSON        ,OFFN AGAINST FAMILY,True,5787
2021/10/23 04:00:00+00,1457,1457,300 N  MIDLER        ,SIMPLE ASSAULT,True,5788
2021/10/23 04:00:00+00,1534,1534,0 E  ERIE BLVD   ,POSSESSION/USE DANGEROUS WEAPONS,True,5789
2021/10/23 04:00:00+00,1656,1656,200 SEELEY RD     ,CRIMINAL MISCHIEF,True,5790
2021/10/23 04:00:00+00,1719,1719,300 TURTLE ST     ,SIMPLE ASSAULT,True,5791
2021/10/23 04:00:00+00,1740,1740,1000 S  GEDDES ST     ,CRIMINAL MISCHIEF,True,5792
2021/10/08 04:00:00+00,1928,1928,100 STEUBEN ST     ,SIMPLE ASSAULT,True,5793
2021/10/24 04:00:00+00,56,56,100 KNAUL ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5794
2021/10/13 04:00:00+00,1640,1649,1200 BUTTERNUT SQ     ,SIMPLE ASSAULT,True,5795
2021/10/11 04:00:00+00,200,1231,300 BAKER AV     ,SIMPLE ASSAULT,True,5796
2021/10/08 04:00:00+00,2036,2036,100 AVERY AVE    ,SIMPLE ASSAULT,True,5797
2021/10/15 04:00:00+00,1800,1819,900 JAMES ST     ,SIMPLE ASSAULT,True,5798
2021/10/24 04:00:00+00,144,144,100 N  WEST ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5799
2021/10/13 04:00:00+00,1752,1752,100 SEYMOUR ST     ,CRIMINAL MISCHIEF,False,5800
2021/10/11 04:00:00+00,1457,1457,200 GRUMBACH AVE    ,ALL OTHER OFFENSES,True,5801
2021/10/08 04:00:00+00,2110,2115,200 ULSTER ST     ,SIMPLE ASSAULT,True,5802
2021/10/15 04:00:00+00,2039,2039,300 S  ALVORD ST     ,CRIMINAL MISCHIEF,True,5803
2021/10/24 04:00:00+00,309,309,1500 W  GENESEE ST     ,CRIMINAL MISCHIEF,False,5804
2021/10/13 04:00:00+00,1813,1813,100 MURRAY        ,ALL OTHER OFFENSES,True,5805
2021/10/11 04:00:00+00,1000,1630,200 S  CLINTON ST     ,SIMPLE ASSAULT,True,5806
2021/10/08 04:00:00+00,2140,2147,300 STERLING AV     ,SIMPLE ASSAULT,True,5807
2021/10/15 04:00:00+00,2103,2103,900 GLENCOVE RD     ,CRIMINAL MISCHIEF,True,5808
2021/10/24 04:00:00+00,1200,1306,200 MERRITT        ,SIMPLE ASSAULT,True,5809
2021/10/13 04:00:00+00,2005,2005,1700 MEADOWBROOK DR     ,SIMPLE ASSAULT,True,5810
2021/10/11 04:00:00+00,1435,1435,100 BELLAIRE PL     ,OFFN AGAINST FAMILY,True,5811
2021/10/08 04:00:00+00,2210,2230,1600 HAWLEY AV     ,SIMPLE ASSAULT,True,5812
2021/10/15 04:00:00+00,2318,2318,2400 JAMES ST     ,SIMPLE ASSAULT,True,5813
2021/10/15 04:00:00+00,2340,2341,300 SEVENTH NORTH ST     ,SIMPLE ASSAULT,True,5814
2021/10/15 04:00:00+00,2345,2345,1000 JAMES ST     ,CRIMINAL MISCHIEF,True,5815
2021/10/16 04:00:00+00,2,2,200 W  COLVIN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5816
2021/10/16 04:00:00+00,3,448,4500 S  SALINA ST     ,SIMPLE ASSAULT,True,5817
2021/10/16 04:00:00+00,26,145,200 W  ONONDAGA ST     ,ALL OTHER OFFENSES,True,5818
2021/10/16 04:00:00+00,55,55,200 STERLING        ,POSSESSION/USE DANGEROUS WEAPONS,True,5819
2021/10/16 04:00:00+00,225,226,100 EASTMAN        ,CRIMINAL MISCHIEF,True,5820
2021/10/16 04:00:00+00,230,238,1000 LODI ST     ,SIMPLE ASSAULT,True,5821
2021/10/16 04:00:00+00,417,351,300 W  FAYETTE ST     ,CRIMINAL MISCHIEF,True,5822
2021/10/16 04:00:00+00,513,513,300 GREEN ST     ,CRIMINAL MISCHIEF,True,5823
2021/10/16 04:00:00+00,715,715,400 W  BRIGHTON        ,OFFN AGAINST FAMILY,False,5824
2021/10/16 04:00:00+00,1800,650,3500 JAMES ST     ,CRIMINAL MISCHIEF,True,5825
2021/10/16 04:00:00+00,1155,1155,100 BALLANTYNE RD     ,SIMPLE ASSAULT,True,5826
2021/10/16 04:00:00+00,1252,1252,1700 W  GENESEE ST     ,CRIMINAL MISCHIEF,True,5827
2021/10/16 04:00:00+00,1833,1833,500 E  BRIGHTON        ,OFFN AGAINST FAMILY,True,5828
2021/10/16 04:00:00+00,2027,2027,200 MERRIMAN        ,CRIMINAL MISCHIEF,True,5829
2021/10/16 04:00:00+00,2030,2030,100 W  OSTRANDER        ,OFFN AGAINST FAMILY,False,5830
2021/10/16 04:00:00+00,1700,1700,400 KIRKPATRICK ST     ,SIMPLE ASSAULT,True,5831
2021/10/16 04:00:00+00,2350,2357,1500 W  COLVIN ST     ,SIMPLE ASSAULT,True,5832
2021/10/16 04:00:00+00,1900,2100,100 BURDICK AV     ,CRIMINAL MISCHIEF,True,5833
2021/10/17 04:00:00+00,27,27,100 MERRIMAN        ,POSSESSION/USE DANGEROUS WEAPONS,True,5834
2021/10/17 04:00:00+00,126,126,900 BURNET AV     ,CRIMINAL MISCHIEF,False,5835
2021/10/17 04:00:00+00,43,43,500 HARRISON ST     ,CRIMINAL MISCHIEF,True,5836
2021/10/17 04:00:00+00,43,43,500 HARRISON ST     ,CRIMINAL MISCHIEF,False,5837
2021/10/17 04:00:00+00,240,250,600 AVERY AV     ,SIMPLE ASSAULT,True,5838
2021/10/17 04:00:00+00,311,311,2000 SOUTH        ,SIMPLE ASSAULT,True,5839
2021/10/17 04:00:00+00,950,950,400 OTISCO ST     ,SIMPLE ASSAULT,True,5840
2021/10/17 04:00:00+00,1019,1019,2200 ONONDAGA CREEK BLVD   ,ALL OTHER OFFENSES,False,5841
2021/10/17 04:00:00+00,1051,1051,400 ONONDAGA CREEK BLVD E ,ALL OTHER OFFENSES,False,5842
2021/10/17 04:00:00+00,1500,1100,600 JAMES ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,5843
2021/10/17 04:00:00+00,1130,1130,100 SEWARD ST     ,ALL OTHER OFFENSES,True,5844
2021/10/17 04:00:00+00,1130,1151,800 DANFORTH ST     ,SIMPLE ASSAULT,True,5845
2021/10/17 04:00:00+00,1215,1215,600 N  SALINA ST     ,CRIMINAL MISCHIEF,True,5846
2021/10/17 04:00:00+00,200,200,2100 BRIGHTON PL     ,CRIMINAL MISCHIEF,False,5847
2021/10/17 04:00:00+00,1531,1531,100 FOREST HILL DR     ,OFFN AGAINST FAMILY,True,5848
2021/10/17 04:00:00+00,1542,1622,1100 HAWLEY        ,POSSESSION/USE DANGEROUS WEAPONS,True,5849
