DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,ObjectID
2019/09/10 00:00:00+00,2019,2019,200 LILAC ST     ,OFFN AGAINST FAMILY,0,6799
2019/09/10 00:00:00+00,2027,2031,600 W  OSTRANDER AV     ,POSSESSION/MARIJUANA,0,6800
2019/09/10 00:00:00+00,2232,2232,1500 S  SALINA ST     ,ALL OTHER OFFENSES,0,6801
2019/09/10 00:00:00+00,2242,2242,1000 W  ONONDAGA ST     ,SIMPLE ASSAULT,0,6802
2019/09/10 00:00:00+00,0740,0740,200 W  KENNEDY ST     ,SIMPLE ASSAULT,0,6803
2019/09/10 00:00:00+00,1500,1500,100 DICKERSON ST     ,OFFN AGAINST FAMILY,0,6804
2019/09/10 00:00:00+00,0759,0820,1000 S  TOWNSEND ST     ,CRIMINAL MISCHIEF,0,6805
2019/09/11 00:00:00+00,0025,0026,500 DELAWARE ST     ,OFFN AGAINST FAMILY,0,6806
2019/09/11 00:00:00+00,0238,0149,200 THURBER ST     ,SIMPLE ASSAULT,0,6807
2019/09/11 00:00:00+00,0210,0212,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,0,6808
2019/09/11 00:00:00+00,0345,0351,900 JAMES ST     ,SIMPLE ASSAULT,0,6809
2019/09/11 00:00:00+00,0400,0400,600 OSWEGO ST     ,ALL OTHER OFFENSES,0,6810
2019/09/11 00:00:00+00,0524,0524,300 ROWLAND ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,6811
2019/09/11 00:00:00+00,0735,0734,2000 LODI ST     ,SIMPLE ASSAULT,0,6812
2019/09/11 00:00:00+00,0935,0945,1000 HIGHLAND ST     ,OFFN AGAINST FAMILY,0,6813
2019/09/11 00:00:00+00,1020,1020,200 CRIPPEN AV     ,SIMPLE ASSAULT,0,6814
2019/09/11 00:00:00+00,1150,1150,100 DICKERSON ST     ,ALL OTHER OFFENSES,0,6815
2019/09/11 00:00:00+00,1129,1129,1000 S  CLINTON ST     ,ALL OTHER OFFENSES,0,6816
2019/09/11 00:00:00+00,1135,1135,600 S  SALINA ST     ,POSSESSION/MARIJUANA,0,6817
2019/09/11 00:00:00+00,1155,1155,200 SHONNARD ST     ,ALL OTHER OFFENSES,0,6818
2019/09/11 00:00:00+00,1210,1210,300 TURTLE ST     ,CRIMINAL MISCHIEF,1,6819
2019/09/11 00:00:00+00,1213,1213,100 TIOGA ST     ,POSSESSION/MARIJUANA,0,6820
2019/09/11 00:00:00+00,1156,1156,200 MAGNOLIA ST     ,CRIMINAL MISCHIEF,0,6821
2019/09/11 00:00:00+00,1234,1234,600 ROBINSON ST     ,SIMPLE ASSAULT,0,6822
2019/09/11 00:00:00+00,1320,1320,2400 S  SALINA ST     ,ALL OTHER OFFENSES,0,6823
2019/09/11 00:00:00+00,1440,1450,500 WESTCOTT ST     ,SIMPLE ASSAULT,0,6824
2019/09/11 00:00:00+00,0925,1637,900 JAMES ST     ,OFFN AGAINST FAMILY,0,6825
2019/09/11 00:00:00+00,1530,1530,100 DICKERSON ST     ,ALL OTHER OFFENSES,0,6826
2019/09/11 00:00:00+00,1535,1535,800 S  TOWNSEND ST     ,DISORDERLY CONDUCT,0,6827
2019/09/11 00:00:00+00,1505,1505,300 OSWEGO ST     ,SIMPLE ASSAULT,0,6828
2019/09/11 00:00:00+00,1704,1704,200 W  JEFFERSON ST     ,ALL OTHER OFFENSES,0,6829
2019/09/11 00:00:00+00,1706,1700,500 N  GEDDES ST     ,SIMPLE ASSAULT,0,6830
2019/09/11 00:00:00+00,1716,1716,400 MERRIMAN AV     ,ALL OTHER OFFENSES,0,6831
2019/09/11 00:00:00+00,1545,1725,1800 S  SALINA ST     ,SIMPLE ASSAULT,0,6832
2019/09/11 00:00:00+00,1732,1732,500 S  CLINTON ST     ,ALL OTHER OFFENSES,0,6833
2019/09/11 00:00:00+00,0633,0633,1500 N  STATE ST     ,SIMPLE ASSAULT,0,6834
2019/09/11 00:00:00+00,1759,1759,100 CORDOVA ST     ,SIMPLE ASSAULT,0,6835
2019/09/11 00:00:00+00,1812,1812,100 WOOD AV     ,ALL OTHER OFFENSES,0,6836
2019/09/11 00:00:00+00,0200,1854,900 N  MCBRIDE ST     ,CRIMINAL MISCHIEF,0,6837
2019/09/11 00:00:00+00,1821,1821,100 E  COLVIN ST     ,ALL OTHER OFFENSES,0,6838
2019/09/11 00:00:00+00,1905,1905,400 S  SALINA ST     ,ALL OTHER OFFENSES,0,6839
2019/09/11 00:00:00+00,1930,1930,100 WALTON ST     ,ALL OTHER OFFENSES,0,6840
2019/09/11 00:00:00+00,1930,1930,100 SOUTH AV     ,ALL OTHER OFFENSES,0,6841
2019/09/11 00:00:00+00,1949,1949,900 S  CLINTON ST     ,ALL OTHER OFFENSES,1,6842
2019/09/11 00:00:00+00,1959,1959,300 S  FRANKLIN ST     ,ALL OTHER OFFENSES,0,6843
2019/09/11 00:00:00+00,2009,2009,100 HOPE AV     ,SIMPLE ASSAULT,0,6844
2019/09/11 00:00:00+00,2212,2212,600 SUMMIT AV     ,SIMPLE ASSAULT,0,6845
2019/09/11 00:00:00+00,2250,2300,200 HOPE AV     ,SIMPLE ASSAULT,0,6846
2019/09/11 00:00:00+00,2321,2321,700 E  LAUREL ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,6847
2019/09/11 00:00:00+00,1632,1632,800 E  BRIGHTON AV     ,ALL OTHER OFFENSES,0,6848
2019/09/11 00:00:00+00,1615,1615,300 PROSPECT AV     ,SIMPLE ASSAULT,0,6849
2019/09/11 00:00:00+00,0807,1800,100 CULBERT ST     ,CRIMINAL MISCHIEF,0,6850
2019/09/12 00:00:00+00,1207,1402,1400 BELLEVUE AV     ,ALL OTHER OFFENSES,0,6851
2019/09/12 00:00:00+00,0020,0020,100 MILBURN DR     ,POSSESSION/MARIJUANA,0,6852
2019/09/12 00:00:00+00,0033,0040,200 CRIPPEN AV     ,SIMPLE ASSAULT,0,6853
2019/09/12 00:00:00+00,0225,0228,800 KIRKPATRICK ST     ,SIMPLE ASSAULT,0,6854
2019/09/12 00:00:00+00,0254,0254,700 JAMES ST     ,OFFN AGAINST FAMILY,0,6855
2019/09/12 00:00:00+00,0700,0704,100 WEYMOUTH RD     ,POSSESSION/USE DANGEROUS WEAPONS,0,6856
2019/09/12 00:00:00+00,1020,1130,400 TURTLE ST     ,SIMPLE ASSAULT,0,6857
2019/09/12 00:00:00+00,1215,1030,100 DICKERSON ST     ,SIMPLE ASSAULT,0,6858
2019/09/12 00:00:00+00,1057,1139,500 S  SALINA ST     ,ALL OTHER OFFENSES,0,6859
2019/09/12 00:00:00+00,0200,1150,100 FITCH ST     ,CRIMINAL MISCHIEF,1,6860
2019/09/12 00:00:00+00,1210,1215,400 SMITH ST     ,SIMPLE ASSAULT,0,6861
2019/09/12 00:00:00+00,1233,1233,100 FISH AV     ,POSSESSION/MARIJUANA,0,6862
2019/09/12 00:00:00+00,1000,1000,100 W  LYNHURST AV     ,SALE/MANUFACTURE CONTROLLED SUBSTANCE,0,6863
2019/09/12 00:00:00+00,1545,1545,1200 MILTON AV     ,SIMPLE ASSAULT,0,6864
2019/09/12 00:00:00+00,1620,1624,100 WOOD AV     ,SIMPLE ASSAULT,0,6865
2019/09/12 00:00:00+00,1645,1651,700 S  BEECH ST     ,SIMPLE ASSAULT,0,6866
2019/09/12 00:00:00+00,1715,1715,200 SABINE ST     ,OFFN AGAINST FAMILY,0,6867
2019/09/12 00:00:00+00,1620,1620,100 W  LYNHURST AV     ,SALE/MANUFACTURE CONTROLLED SUBSTANCE,0,6868
2019/09/12 00:00:00+00,1847,1847,0 W  GENESEE ST AT DEWY AV     ,SIMPLE ASSAULT,0,6869
2019/09/12 00:00:00+00,1912,1912,100 CROLY ST     ,POSSESSION/USE DRUG,0,6870
2019/09/12 00:00:00+00,1929,1929,1100 BALLANTYNE RD     ,ALL OTHER OFFENSES,0,6871
2019/09/12 00:00:00+00,2030,2039,100 ELMHURST AV     ,SIMPLE ASSAULT,0,6872
2019/09/12 00:00:00+00,2145,2145,500 RICHMOND AV     ,ALL OTHER OFFENSES,0,6873
2019/09/12 00:00:00+00,2300,2319,700 JAMES ST     ,SIMPLE ASSAULT,0,6874
2019/09/13 00:00:00+00,0214,0214,100 KNAUL ST     ,ALL OTHER OFFENSES,0,6875
2019/09/13 00:00:00+00,0053,0053,100 ELMHURST AV     ,ALL OTHER OFFENSES,0,6876
2019/09/13 00:00:00+00,0200,0230,600 WESTMORELAND AV     ,ALL OTHER OFFENSES,0,6877
2019/09/13 00:00:00+00,0220,0220,800 N  SALINA ST     ,ALL OTHER OFFENSES,0,6878
2019/09/13 00:00:00+00,0233,0234,200 CAYUGA ST     ,SIMPLE ASSAULT,0,6879
2019/09/13 00:00:00+00,0000,0700,300 SPRING ST     ,CRIMINAL MISCHIEF,1,6880
2019/09/13 00:00:00+00,0740,0740,100 SABINE ST     ,SIMPLE ASSAULT,0,6881
2019/09/13 00:00:00+00,0800,0800,100 W  ONONDAGA ST     ,ALL OTHER OFFENSES,0,6882
2019/09/13 00:00:00+00,0800,0811,100 MCCLURE AV     ,SIMPLE ASSAULT,0,6883
2019/09/13 00:00:00+00,0830,0830,1000 PARK ST     ,CRIMINAL MISCHIEF,1,6884
2019/09/13 00:00:00+00,2200,0846,100 STRAND PL     ,CRIMINAL MISCHIEF,0,6885
2019/09/13 00:00:00+00,0906,0906,300 PARK ST     ,POSSESSION/MARIJUANA,0,6886
2019/09/13 00:00:00+00,1500,0915,200 LEON ST     ,CRIMINAL MISCHIEF,1,6887
2019/09/13 00:00:00+00,0800,0800,500 CARBON ST     ,CRIMINAL MISCHIEF,0,6888
2019/09/13 00:00:00+00,1235,1001,200 BALLANTYNE RD     ,CRIMINAL MISCHIEF,0,6889
2019/09/13 00:00:00+00,1025,1025,200 BARRETT ST     ,POSSESSION/USE DRUG,1,6890
2019/09/13 00:00:00+00,1144,1144,100 POND ST     ,ALL OTHER OFFENSES,0,6891
2019/09/13 00:00:00+00,1200,1200,1200 N  SALINA ST     ,ALL OTHER OFFENSES,0,6892
2019/09/13 00:00:00+00,1239,1239,200 W  MATSON AV     ,POSSESSION/USE DANGEROUS WEAPONS,0,6893
2019/09/13 00:00:00+00,1249,1249,2000 E  FAYETTE ST     ,POSSESSION/USE DRUG,0,6894
2019/09/13 00:00:00+00,1430,1434,700 BUTTERNUT ST     ,SIMPLE ASSAULT,1,6895
2019/09/13 00:00:00+00,1539,1746,100 HAYDEN AVE    ,POSSESSION/MARIJUANA,1,6896
2019/09/13 00:00:00+00,1540,1540,500 S  SALINA ST     ,ALL OTHER OFFENSES,0,6897
2019/09/13 00:00:00+00,1550,1550,200 E  ADAMS ST     ,SIMPLE ASSAULT,1,6898
2019/09/13 00:00:00+00,1445,1445,700 JAMES ST     ,FRAUD,0,6899
2019/09/13 00:00:00+00,1629,1629,500 S  CLINTON ST     ,ALL OTHER OFFENSES,0,6900
2019/09/13 00:00:00+00,1641,1641,600 S  CLINTON ST     ,ALL OTHER OFFENSES,0,6901
2019/09/13 00:00:00+00,1655,1655,100 DICKERSON ST     ,ALL OTHER OFFENSES,0,6902
2019/09/13 00:00:00+00,1730,1730,100 S  ALVORD ST     ,SIMPLE ASSAULT,0,6903
2019/09/13 00:00:00+00,1752,1752,500 S  CLINTON ST     ,ALL OTHER OFFENSES,0,6904
2019/09/13 00:00:00+00,1829,1829,900 LEMOYNE AV     ,ALL OTHER OFFENSES,0,6905
2019/09/13 00:00:00+00,1920,1920,0 CENTENNIAL DR     ,POSSESSION/MARIJUANA,0,6906
2019/09/13 00:00:00+00,1945,1945,2300 MIDLAND AV     ,CRIMINAL MISCHIEF,1,6907
2019/09/13 00:00:00+00,2205,2205,2800 JAMES ST     ,ALL OTHER OFFENSES,0,6908
2019/09/13 00:00:00+00,2230,2245,200 KENMORE AV     ,SIMPLE ASSAULT,0,6909
2019/09/13 00:00:00+00,1800,2242,100 S  SALINA ST     ,SIMPLE ASSAULT,0,6910
2019/09/13 00:00:00+00,2247,2250,500 SUMMIT AV     ,SIMPLE ASSAULT,0,6911
2019/09/13 00:00:00+00,2332,2332,500 S  GEDDES ST     ,ALL OTHER OFFENSES,0,6912
2019/09/13 00:00:00+00,2345,2345,100 WALTON ST     ,ALL OTHER OFFENSES,0,6913
2019/09/13 00:00:00+00,2100,0930,700 JAMES ST     ,CRIMINAL MISCHIEF,1,6914
2019/09/13 00:00:00+00,0300,0400,100 STEUBEN ST     ,CRIMINAL MISCHIEF,1,6915
2019/09/13 00:00:00+00,0929,0800,100 PARK ST     ,CRIMINAL MISCHIEF,0,6916
2019/09/14 00:00:00+00,1259,1259,2800 JAMES ST     ,ALL OTHER OFFENSES,0,6917
2019/09/14 00:00:00+00,0100,0100,200 ISABELLA ST     ,CRIMINAL MISCHIEF,1,6918
2019/09/14 00:00:00+00,0100,0124,100 PETERS ST     ,CRIMINAL MISCHIEF,1,6919
2019/09/14 00:00:00+00,0125,0125,700 EUCLID AV     ,ALL OTHER OFFENSES,0,6920
2019/09/14 00:00:00+00,0125,0125,2800 JAMES ST     ,ALL OTHER OFFENSES,0,6921
2019/09/14 00:00:00+00,0140,0140,2800 JAMES ST     ,ALL OTHER OFFENSES,0,6922
2019/09/14 00:00:00+00,0610,0610,200 TEALL AV     ,SIMPLE ASSAULT,0,6923
2019/09/14 00:00:00+00,0228,0228,100 CULBERT ST     ,POSSESSION/MARIJUANA,1,6924
2019/09/14 00:00:00+00,0229,0229,100 GRAVES ST     ,CRIMINAL MISCHIEF,1,6925
2019/09/14 00:00:00+00,0318,0318,100 AMHERST AV     ,POSSESSION/USE DANGEROUS WEAPONS,1,6926
2019/09/14 00:00:00+00,0330,0330,300 ERIE BLVD W ,SIMPLE ASSAULT,0,6927
2019/09/14 00:00:00+00,0340,0341,1000 E  GENESEE ST     ,SIMPLE ASSAULT,0,6928
2019/09/14 00:00:00+00,0530,0540,300 RENWICK        ,CRIMINAL MISCHIEF,0,6929
2019/09/14 00:00:00+00,0538,0538,200 ATLANTIC AV     ,SIMPLE ASSAULT,0,6930
2019/09/14 00:00:00+00,0819,0815,600 CATHERINE ST     ,SIMPLE ASSAULT,0,6931
2019/09/14 00:00:00+00,0730,0745,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,0,6932
2019/09/14 00:00:00+00,0845,0845,100 STATE FAIR BLVD   ,ALL OTHER OFFENSES,0,6933
2019/09/14 00:00:00+00,0939,0939,600 BEAR ST     ,SIMPLE ASSAULT,0,6934
2019/09/14 00:00:00+00,1022,1022,300 SEYMOUR ST     ,POSSESSION/MARIJUANA,0,6935
2019/09/14 00:00:00+00,0900,1125,300 BURT ST     ,SIMPLE ASSAULT,0,6936
2019/09/14 00:00:00+00,1015,1015,600 ASH ST     ,SIMPLE ASSAULT,0,6937
2019/09/14 00:00:00+00,1250,1250,200 BARRETT ST     ,POSSESSION/USE DRUG,0,6938
2019/09/14 00:00:00+00,1854,1854,600 W  ONONDAGA ST     ,POSSESSION/MARIJUANA,0,6939
2019/09/14 00:00:00+00,2230,2230,800 S  WILBUR AV     ,SIMPLE ASSAULT,0,6940
2019/09/14 00:00:00+00,2315,2320,100 E  COLVIN ST     ,SIMPLE ASSAULT,0,6941
2019/09/14 00:00:00+00,2333,2334,100 MARY ST     ,SIMPLE ASSAULT,0,6942
2019/09/14 00:00:00+00,1115,1115,200 HUBBELL AV     ,CRIMINAL MISCHIEF,1,6943
2019/09/14 00:00:00+00,0914,0700,200 PATTISON ST     ,CRIMINAL MISCHIEF,0,6944
2019/09/15 00:00:00+00,0122,0123,800 N  ALVORD ST     ,OFFN AGAINST FAMILY,0,6945
2019/09/15 00:00:00+00,0157,0157,600 E  DIVISION ST     ,SIMPLE ASSAULT,0,6946
2019/09/15 00:00:00+00,0225,0225,1700 S  STATE ST     ,POSSESSION/MARIJUANA,1,6947
2019/09/15 00:00:00+00,0428,0428,1100 OAK ST     ,SIMPLE ASSAULT,0,6948
2019/09/15 00:00:00+00,0453,0453,100 KUHL AV     ,CRIMINAL MISCHIEF,0,6949
2019/09/15 00:00:00+00,0525,0527,800 HAWLEY AV     ,CRIMINAL MISCHIEF,0,6950
2019/09/15 00:00:00+00,0625,0625,300 ERIE BLVD W ,SIMPLE ASSAULT,0,6951
2019/09/15 00:00:00+00,0630,0641,1600 VALLEY DR     ,SIMPLE ASSAULT,0,6952
2019/09/15 00:00:00+00,2300,0640,400 CORTLAND AV     ,CRIMINAL MISCHIEF,1,6953
2019/09/15 00:00:00+00,0721,0721,200 E  BELDEN AVE    ,SIMPLE ASSAULT,0,6954
2019/09/15 00:00:00+00,0831,0831,500 S  CLINTON ST     ,ALL OTHER OFFENSES,0,6955
2019/09/15 00:00:00+00,0848,0848,100 W  ONONDAGA ST     ,ALL OTHER OFFENSES,0,6956
2019/09/15 00:00:00+00,0121,0121,700 CALEB AV     ,OFFN AGAINST FAMILY,1,6957
2019/09/15 00:00:00+00,1000,1000,200 BARRETT ST     ,SIMPLE ASSAULT,0,6958
2019/09/15 00:00:00+00,1147,1147,300 LYDELL ST     ,SIMPLE ASSAULT,0,6959
2019/09/15 00:00:00+00,1230,1230,700 JAMES ST     ,CRIMINAL MISCHIEF,1,6960
2019/09/15 00:00:00+00,1257,1257,100 NORTH AV     ,SIMPLE ASSAULT,0,6961
2019/09/15 00:00:00+00,1259,1259,600 S  CLINTON ST     ,CRIMINAL MISCHIEF,0,6962
2019/09/15 00:00:00+00,1659,1659,800 W  LAFAYETTE AV     ,SIMPLE ASSAULT,0,6963
2019/09/15 00:00:00+00,1718,1718,500 HAWLEY AV     ,SIMPLE ASSAULT,0,6964
2019/09/15 00:00:00+00,2257,1835,100 GERE AV     ,SIMPLE ASSAULT,0,6965
2019/09/15 00:00:00+00,2045,2045,100 HIER AV     ,SIMPLE ASSAULT,1,6966
2019/09/15 00:00:00+00,2245,2245,200 EUCLID AV     ,ALL OTHER OFFENSES,0,6967
2019/09/15 00:00:00+00,2240,2240,200 KENSINGTON PL     ,SIMPLE ASSAULT,0,6968
2019/09/15 00:00:00+00,2321,2321,100 MOONEY AV     ,ALL OTHER OFFENSES,0,6969
2019/09/15 00:00:00+00,0200,0205,300 N  BEECH ST     ,OFFN AGAINST FAMILY,0,6970
2019/09/16 00:00:00+00,0715,0355,300 KRAMER DR     ,CRIMINAL MISCHIEF,0,6971
2019/09/16 00:00:00+00,1100,1100,600 OSWEGO ST     ,POSSESSION/MARIJUANA,0,6972
2019/09/16 00:00:00+00,2100,1200,1300 PARK ST     ,CRIMINAL MISCHIEF,1,6973
2019/09/16 00:00:00+00,1700,0700,1200 W  GENESEE ST     ,CRIMINAL MISCHIEF,1,6974
2019/09/16 00:00:00+00,1700,1000,2500 BURNET AV     ,CRIMINAL MISCHIEF,1,6975
2019/09/16 00:00:00+00,1445,1445,100 DICKERSON ST     ,ALL OTHER OFFENSES,0,6976
2019/09/16 00:00:00+00,1517,1517,500 S  CLINTON ST     ,ALL OTHER OFFENSES,0,6977
2019/09/16 00:00:00+00,1623,1623,100 EASTMAN AV     ,LOITERING,1,6978
2019/09/16 00:00:00+00,1545,1545,500 S  SALINA ST     ,SIMPLE ASSAULT,0,6979
2019/09/16 00:00:00+00,1640,1640,100 DICKERSON ST     ,ALL OTHER OFFENSES,0,6980
2019/09/16 00:00:00+00,1658,1658,2000 S  SALINA ST     ,ALL OTHER OFFENSES,0,6981
2019/09/16 00:00:00+00,1734,1734,500 BELLEVUE AV     ,POSSESSION/MARIJUANA,0,6982
2019/09/16 00:00:00+00,1735,1735,400 OSWEGO ST     ,ALL OTHER OFFENSES,0,6983
2019/09/16 00:00:00+00,1800,1900,500 S  CLINTON ST     ,ALL OTHER OFFENSES,0,6984
2019/09/16 00:00:00+00,1824,1824,1300 S  STATE ST     ,POSSESSION/MARIJUANA,0,6985
2019/09/16 00:00:00+00,1923,1923,100 WALTON ST     ,ALL OTHER OFFENSES,0,6986
2019/09/16 00:00:00+00,1935,1941,400 LEXINGTON AV     ,SIMPLE ASSAULT,0,6987
2019/09/16 00:00:00+00,2012,2012,200 SOUTH AV     ,ALL OTHER OFFENSES,0,6988
2019/09/16 00:00:00+00,2049,2135,2200 S  SALINA ST     ,ALL OTHER OFFENSES,0,6989
2019/09/16 00:00:00+00,2245,2245,100 SLOCUM AV     ,SIMPLE ASSAULT,0,6990
2019/09/16 00:00:00+00,2259,2301,0 CRIPPEN PL     ,SIMPLE ASSAULT,0,6991
2019/09/16 00:00:00+00,1840,1840,3200 JAMES ST     ,CRIMINAL MISCHIEF,1,6992
2019/09/16 00:00:00+00,2340,2344,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,0,6993
2019/09/16 00:00:00+00,0332,0332,2400 S  SALINA ST     ,ALL OTHER OFFENSES,0,6994
2019/09/16 00:00:00+00,1130,1130,600 ROBINSON ST     ,OFFN AGAINST FAMILY,0,6995
2019/09/16 00:00:00+00,1500,1500,1000 S  CLINTON ST     ,OFFN AGAINST FAMILY,0,6996
2019/09/17 00:00:00+00,1230,1230,200 N  STATE ST     ,ALL OTHER OFFENSES,0,6997
2019/09/17 00:00:00+00,0157,0157,400 HAWLEY AV     ,SIMPLE ASSAULT,0,6998
2019/09/17 00:00:00+00,0155,0207,200 EAST AV     ,SIMPLE ASSAULT,0,6999
2019/09/17 00:00:00+00,0521,0521,0 S SALINA ST AT E CORNING        ,FRAUD,0,7000
2019/09/17 00:00:00+00,0701,0701,1700 S  SALINA ST     ,CRIMINAL MISCHIEF,1,7001
2019/09/17 00:00:00+00,2000,0700,800 GLENWOOD AV     ,CRIMINAL MISCHIEF,1,7002
2019/09/17 00:00:00+00,0740,0740,200 N  STATE ST     ,DISORDERLY CONDUCT,1,7003
2019/09/17 00:00:00+00,1010,1012,200 LAKEVIEW AV     ,SIMPLE ASSAULT,0,7004
2019/09/17 00:00:00+00,1250,1256,400 LEXINGTON AV     ,SIMPLE ASSAULT,0,7005
2019/09/17 00:00:00+00,1257,1257,100 S  WARREN ST     ,DISORDERLY CONDUCT,1,7006
2019/09/17 00:00:00+00,1335,1335,100 BELLE AV     ,POSSESSION/MARIJUANA,0,7007
2019/09/17 00:00:00+00,1452,1452,600 S  CLINTON ST     ,POSSESSION/USE DRUG,0,7008
2019/09/17 00:00:00+00,1557,1557,800 S  TOWNSEND ST     ,DISORDERLY CONDUCT,0,7009
2019/09/17 00:00:00+00,1730,1730,700 BUTTERNUT ST     ,ALL OTHER OFFENSES,1,7010
2019/09/17 00:00:00+00,1951,1951,500 RICHMOND AV     ,POSSESSION/USE DANGEROUS WEAPONS,0,7011
2019/09/17 00:00:00+00,0500,1700,100 RONEY LN     ,CRIMINAL MISCHIEF,1,7012
2019/09/17 00:00:00+00,2019,2019,800 BALLANTYNE RD     ,POSSESSION/USE DANGEROUS WEAPONS,0,7013
2019/09/17 00:00:00+00,1900,1900,0 MIDLAND AVE AT BRIGHTON AV     ,SIMPLE ASSAULT,0,7014
2019/09/17 00:00:00+00,2155,2200,800 WOLF ST     ,DISORDERLY CONDUCT,1,7015
2019/09/17 00:00:00+00,0830,2231,900 PARK ST     ,SIMPLE ASSAULT,0,7016
2019/09/17 00:00:00+00,1118,1300,3100 E  GENESEE ST     ,CRIMINAL MISCHIEF,0,7017
2019/09/17 00:00:00+00,0900,1600,500 MOUNTAINVIEW AV     ,CRIMINAL MISCHIEF,1,7018
2019/09/17 00:00:00+00,1021,1410,300 DUANE AV     ,OFFN AGAINST FAMILY,0,7019
2019/09/18 00:00:00+00,0045,0045,400 HIAWATHA BLVD E ,SIMPLE ASSAULT,0,7020
2019/09/18 00:00:00+00,0102,0102,200 ROBINSON ST     ,CRIMINAL MISCHIEF,1,7021
2019/09/18 00:00:00+00,0147,0147,300 SHIRLEY DR     ,POSSESSION/USE DANGEROUS WEAPONS,0,7022
2019/09/18 00:00:00+00,0615,0615,500 TALLMAN ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,7023
2019/09/18 00:00:00+00,0650,0654,400 S  SALINA ST     ,SIMPLE ASSAULT,0,7024
2019/09/18 00:00:00+00,0757,0757,300 W  ONONDAGA ST     ,ALL OTHER OFFENSES,0,7025
2019/09/18 00:00:00+00,0823,0823,200 CANNON ST     ,ALL OTHER OFFENSES,1,7026
2019/09/18 00:00:00+00,1206,1200,600 SUMMIT AV     ,SIMPLE ASSAULT,0,7027
2019/09/18 00:00:00+00,1001,1001,300 APPLE ST     ,CRIMINAL MISCHIEF,1,7028
2019/09/18 00:00:00+00,1426,1426,400 DELAWARE ST     ,ALL OTHER OFFENSES,1,7029
2019/09/18 00:00:00+00,1600,1600,1600 E  FAYETTE ST     ,CRIMINAL MISCHIEF,1,7030
2019/09/18 00:00:00+00,1620,1626,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,0,7031
2019/09/18 00:00:00+00,1717,1717,400 CLARENCE AV     ,SIMPLE ASSAULT,0,7032
2019/09/18 00:00:00+00,1749,1749,100 CROLY ST     ,OFFN AGAINST FAMILY,0,7033
2019/09/18 00:00:00+00,1828,1828,300 N  BEECH ST     ,SIMPLE ASSAULT,0,7034
2019/09/18 00:00:00+00,1730,1730,200 W  NEWELL ST     ,SIMPLE ASSAULT,0,7035
2019/09/18 00:00:00+00,2002,2002,2400 E  GENESEE ST     ,SIMPLE ASSAULT,0,7036
2019/09/18 00:00:00+00,2006,2007,600 VALLEY DR     ,SIMPLE ASSAULT,0,7037
2019/09/18 00:00:00+00,2145,2145,900 LANCASTER AV     ,SIMPLE ASSAULT,0,7038
2019/09/18 00:00:00+00,2150,2154,200 APPLE ST     ,SIMPLE ASSAULT,0,7039
2019/09/18 00:00:00+00,2318,2318,200 N  TOWNSEND ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,7040
2019/09/18 00:00:00+00,2100,2100,100 GRAVES ST     ,STOLEN PROPERTY,0,7041
2019/09/18 00:00:00+00,1230,1230,600 ROBINSON ST     ,SIMPLE ASSAULT,0,7042
2019/09/18 00:00:00+00,1419,1426,600 SEYMOUR ST     ,SIMPLE ASSAULT,0,7043
2019/09/19 00:00:00+00,0741,0741,1100 CANNON ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,7044
2019/09/19 00:00:00+00,0133,0133,2200 COURT ST     ,SIMPLE ASSAULT,0,7045
2019/09/19 00:00:00+00,0218,0218,300 E  KENNEDY ST     ,POSSESSION/MARIJUANA,0,7046
2019/09/19 00:00:00+00,0328,0330,500 S  CLINTON ST     ,POSSESSION/MARIJUANA,0,7047
2019/09/19 00:00:00+00,0618,0618,1300 WILLIS AV     ,SIMPLE ASSAULT,0,7048
2019/09/19 00:00:00+00,0935,0935,600 S  CLINTON ST     ,OFFN AGAINST FAMILY,0,7049
2019/09/19 00:00:00+00,1223,1223,600 S  CLINTON ST     ,OFFN AGAINST FAMILY,0,7050
2019/09/19 00:00:00+00,1230,1230,600 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,1,7051
2019/09/19 00:00:00+00,1323,1323,700 PARK ST     ,POSSESSION/USE DRUG,0,7052
2019/09/19 00:00:00+00,1400,1400,1 DESTINY USA DR,OFFN AGAINST FAMILY,0,7053
2019/09/19 00:00:00+00,1428,1428,1800 ERIE BLVD E ,POSSESSION/USE DRUG,0,7054
2019/09/19 00:00:00+00,1543,1543,0 LEXINGTON AVE @ WESTMOREL        ,ALL OTHER OFFENSES,0,7055
2019/09/19 00:00:00+00,1554,1554,500 S  SALINA ST     ,SIMPLE ASSAULT,0,7056
2019/09/19 00:00:00+00,1725,2035,300 GREEN ST     ,SIMPLE ASSAULT,0,7057
2019/09/19 00:00:00+00,1720,1728,1900 BELLEVUE AV     ,CRIMINAL MISCHIEF,0,7058
