DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE DEFINED,QualityOfLife,ObjectID
10/22/2022 12:00:00 AM,0231,0231,500 E  BRIGHTON AVE,ALL OTHER OFFENSES,0,172075
10/22/2022 12:00:00 AM,0718,0718,500 HAWLEY AVE,SIMPLE ASSAULT,0,172076
10/22/2022 12:00:00 AM,0828,0828,1200 W  COLVIN ST,POSSESSION/USE DRUG,0,172077
10/22/2022 12:00:00 AM,1059,1059,1600 N  SALINA ST,SIMPLE ASSAULT,0,172078
10/22/2022 12:00:00 AM,1253,1253,100 BENEDICT AVE,POSSESSION/USE DANGEROUS WEAPONS,0,172079
10/22/2022 12:00:00 AM,1415,1415,1900 E  FAYETTE ST,SIMPLE ASSAULT,0,172080
10/22/2022 12:00:00 AM,1445,1445,500 S  STATE ST,SIMPLE ASSAULT,0,172081
10/22/2022 12:00:00 AM,1740,1740,200 SENECA DR,SIMPLE ASSAULT,0,172082
10/22/2022 12:00:00 AM,1744,1744,1100 PARK ST,OFFN AGAINST FAMILY,0,172083
10/22/2022 12:00:00 AM,1830,1830,1200 VALLEY DR,SIMPLE ASSAULT,0,172084
10/22/2022 12:00:00 AM,1848,1848,1400 BURNET AVE,SIMPLE ASSAULT,0,172085
10/22/2022 12:00:00 AM,1941,1941,0 WALSH CIR,OFFN AGAINST FAMILY,0,172086
10/22/2022 12:00:00 AM,2102,2102,200 N  EDWARDS AVE,CRIMINAL MISCHIEF,1,172087
10/22/2022 12:00:00 AM,2310,2310,100 HUNT AVE,POSSESSION/USE DANGEROUS WEAPONS,0,172088
10/22/2022 12:00:00 AM,2334,2334,300 SAND ST,DRIVING UNDER INFLUENCE,0,172089
10/22/2022 12:00:00 AM,1900,0744,800 BELLEVUE AVE,UNAUTHORIZED USE MV,0,172090
10/22/2022 12:00:00 AM,0545,1325,300 NORTH AVE,CRIMINAL MISCHIEF,0,172091
10/22/2022 12:00:00 AM,0420,1335,300 NORTH AVE,CRIMINAL MISCHIEF,0,172092
10/22/2022 12:00:00 AM,1105,1340,500 TULLY ST,CRIMINAL MISCHIEF,0,172093
10/22/2022 12:00:00 AM,2040,1412,200 LAFAYETTE RD,CRIMINAL MISCHIEF,0,172094
10/23/2022 12:00:00 AM,0045,0045,300 STRATFORD ST,ALL OTHER OFFENSES,0,172095
10/23/2022 12:00:00 AM,0052,0052,400 FITCH ST,CRIMINAL MISCHIEF,1,172096
10/23/2022 12:00:00 AM,0126,0126,500 BUTTERNUT ST,CRIMINAL MISCHIEF,1,172097
10/23/2022 12:00:00 AM,0329,0329,800 E  WILLOW ST,CRIMINAL MISCHIEF,1,172098
10/23/2022 12:00:00 AM,1029,1029,600 W  ONONDAGA ST,OFFN AGAINST FAMILY,0,172099
10/23/2022 12:00:00 AM,1156,1156,200 ROBINSON ST,ALL OTHER OFFENSES,0,172100
10/23/2022 12:00:00 AM,1223,1223,300 COOLIDGE AVE,SIMPLE ASSAULT,0,172101
10/23/2022 12:00:00 AM,0730,0730,200 ESSEX ST,OFFN AGAINST FAMILY,1,172102
10/23/2022 12:00:00 AM,1557,1557,1400 W  COLVIN ST,SIMPLE ASSAULT,0,172103
10/23/2022 12:00:00 AM,1613,1613,100 BALLANTYNE RD,CRIMINAL MISCHIEF,0,172104
10/23/2022 12:00:00 AM,1632,1632,2500 GRANT BLVD,SIMPLE ASSAULT,0,172105
10/23/2022 12:00:00 AM,1654,1654,500 STATE FAIR BLVD,POSSESSION/USE DRUG,0,172106
10/23/2022 12:00:00 AM,1720,1720,400 S  SALINA ST,CRIMINAL MISCHIEF,1,172107
10/24/2022 12:00:00 AM,0012,0012,100 RIDER AVE,SIMPLE ASSAULT,0,172108
10/24/2022 12:00:00 AM,0022,0022,900 S  TOWNSEND ST,CRIMINAL MISCHIEF,1,172109
10/24/2022 12:00:00 AM,0111,0111,700 E  GENESEE ST,SIMPLE ASSAULT,0,172110
10/24/2022 12:00:00 AM,0444,0444,900 S  MCBRIDE ST,CRIMINAL MISCHIEF,1,172111
10/24/2022 12:00:00 AM,0704,0704,3800 S  SALINA ST,CRIMINAL MISCHIEF,1,172112
10/24/2022 12:00:00 AM,0813,0813,1600 W  GENESEE ST,CRIMINAL MISCHIEF,1,172113
10/24/2022 12:00:00 AM,0851,0851,900 KIRKPATRICK ST,OFFN AGAINST FAMILY,0,172114
10/24/2022 12:00:00 AM,0949,0949,300 PROSPECT AVE,CRIMINAL MISCHIEF,1,172115
10/24/2022 12:00:00 AM,1100,1100,400 S  SALINA ST,OFFN AGAINST FAMILY,0,172116
10/24/2022 12:00:00 AM,1420,1420,900 JAMES ST,CRIMINAL MISCHIEF,0,172117
10/24/2022 12:00:00 AM,1310,1609,300 W  FAYETTE ST,CRIMINAL MISCHIEF,1,172118
10/24/2022 12:00:00 AM,1559,1559,900 PARK AVE,SIMPLE ASSAULT,0,172119
10/24/2022 12:00:00 AM,1642,1642,500 S  STATE ST,CRIMINAL MISCHIEF,0,172120
10/24/2022 12:00:00 AM,2227,2227,600 ATLANTIC AVE,CRIMINAL MISCHIEF,0,172121
10/24/2022 12:00:00 AM,2232,2232,400 E  DIVISION ST,SIMPLE ASSAULT,1,172122
10/24/2022 12:00:00 AM,2232,2232,100 RIGI AVE,CRIMINAL MISCHIEF,1,172123
10/24/2022 12:00:00 AM,2347,2347,100 SCHULER ST,SIMPLE ASSAULT,0,172124
10/25/2022 12:00:00 AM,0239,0239,1700 VALLEY DR,OFFN AGAINST FAMILY,1,172125
10/25/2022 12:00:00 AM,0527,0527,1300 N  SALINA ST,CRIMINAL MISCHIEF,1,172126
10/25/2022 12:00:00 AM,0659,0659,200 ERIE ST,OFFN AGAINST FAMILY,0,172127
10/25/2022 12:00:00 AM,0820,0820,500 ERIE BLVD E,CRIMINAL MISCHIEF,1,172128
10/25/2022 12:00:00 AM,0852,0852,200 EVALEEN AVE,SIMPLE ASSAULT,0,172129
10/25/2022 12:00:00 AM,1003,1003,300 PROSPECT AVE,CRIMINAL MISCHIEF,1,172130
10/25/2022 12:00:00 AM,1052,1052,300 GREEN ST,CRIMINAL MISCHIEF,0,172131
10/25/2022 12:00:00 AM,1224,1224,1700 N  SALINA ST,SIMPLE ASSAULT,1,172132
10/25/2022 12:00:00 AM,1511,1511,200 ROSS PK,CRIMINAL MISCHIEF,1,172133
10/25/2022 12:00:00 AM,1548,1548,500 S  CLINTON ST,POSSESSION/USE DANGEROUS WEAPONS,1,172134
10/25/2022 12:00:00 AM,1604,1604,100 ROSEWOOD ST,SIMPLE ASSAULT,0,172135
10/25/2022 12:00:00 AM,1619,1619,500 S  STATE ST,OFFN AGAINST FAMILY,0,172136
10/26/2022 12:00:00 AM,0458,0458,400 SPENCER ST,CRIMINAL MISCHIEF,1,172137
10/26/2022 12:00:00 AM,0731,0731,100 LILAC ST,POSSESSION/USE DANGEROUS WEAPONS,0,172138
10/26/2022 12:00:00 AM,0759,0759,500 S  SALINA ST,POSSESSION/USE DANGEROUS WEAPONS,0,172139
10/26/2022 12:00:00 AM,0922,0922,200 E  COLVIN ST,CRIMINAL MISCHIEF,1,172140
10/26/2022 12:00:00 AM,0959,0959,400 ROBINEAU RD,OFFN AGAINST FAMILY,1,172141
10/26/2022 12:00:00 AM,1236,1236,200 W  NEWELL ST,OFFN AGAINST FAMILY,1,172142
10/26/2022 12:00:00 AM,1403,1403,900 GRANT BLVD,SIMPLE ASSAULT,0,172143
10/26/2022 12:00:00 AM,1457,1457,400 GRANT BLVD,POSSESSION/USE DANGEROUS WEAPONS,0,172144
10/26/2022 12:00:00 AM,1518,1518,400 ELLIS ST,SIMPLE ASSAULT,0,172145
10/26/2022 12:00:00 AM,1836,1836,200 GILBERT AVE,CRIMINAL MISCHIEF,1,172146
10/26/2022 12:00:00 AM,2200,2200,100 HOOD AVE,CRIMINAL MISCHIEF,1,172147
10/26/2022 12:00:00 AM,2341,2341,1300 HIGHLAND ST,CRIMINAL MISCHIEF,1,172148
10/26/2022 12:00:00 AM,2349,2349,100 JASPER PL,CRIMINAL MISCHIEF,1,172149
10/26/2022 12:00:00 AM,1530,1237,300 ORVILTON DR,SIMPLE ASSAULT,0,172150
10/27/2022 12:00:00 AM,0754,0754,100 SLAYTON AVE,OFFN AGAINST FAMILY,0,172151
10/27/2022 12:00:00 AM,0912,0912,800 BURNET AVE,SIMPLE ASSAULT,0,172152
10/27/2022 12:00:00 AM,1040,1040,100 BALLANTYNE RD,SIMPLE ASSAULT,0,172153
10/27/2022 12:00:00 AM,1145,1145,400 ROWLAND ST,CRIMINAL MISCHIEF,0,172154
10/27/2022 12:00:00 AM,1200,1200,300 MIDLAND AVE,SIMPLE ASSAULT,0,172155
10/27/2022 12:00:00 AM,1342,1342,300 WELLESLEY RD,CRIMINAL MISCHIEF,1,172156
10/27/2022 12:00:00 AM,1510,1510,2100 ERIE BLVD E,SIMPLE ASSAULT,0,172157
10/27/2022 12:00:00 AM,1533,1533,1900 E  FAYETTE ST,CRIMINAL MISCHIEF,0,172158
10/27/2022 12:00:00 AM,1615,1615,500 N  STATE ST,SIMPLE ASSAULT,0,172159
10/27/2022 12:00:00 AM,1617,1617,500 GARFIELD AVE,CRIMINAL MISCHIEF,1,172160
10/27/2022 12:00:00 AM,1725,1725,1000 MONTGOMERY ST,SIMPLE ASSAULT,0,172161
10/27/2022 12:00:00 AM,1825,1825,300 WARNER AVE,SIMPLE ASSAULT,0,172162
10/27/2022 12:00:00 AM,2313,2313,1500 E  GENESEE ST,FRAUD,0,172163
10/28/2022 12:00:00 AM,0003,0003,2400 GRANT BLVD,OFFN AGAINST FAMILY,0,172164
10/28/2022 12:00:00 AM,0858,0858,500 S  STATE ST,OFFN AGAINST FAMILY,0,172165
10/28/2022 12:00:00 AM,0911,0911,100 AMIDON DR,ALL OTHER OFFENSES,0,172166
10/28/2022 12:00:00 AM,1000,1000,400 S  WARREN ST,SIMPLE ASSAULT,0,172167
10/28/2022 12:00:00 AM,1011,1011,200 ROWLAND ST,SIMPLE ASSAULT,0,172168
10/28/2022 12:00:00 AM,1047,1047,800 STINARD AVE,CRIMINAL MISCHIEF,1,172169
10/28/2022 12:00:00 AM,1124,1124,500 S  STATE ST,SIMPLE ASSAULT,0,172170
10/28/2022 12:00:00 AM,1145,1145,600 ROBERTS AVE,CRIMINAL MISCHIEF,1,172171
10/28/2022 12:00:00 AM,1312,1312,100 COOLIDGE AVE,CRIMINAL MISCHIEF,0,172172
10/28/2022 12:00:00 AM,1322,1322,700 HAWLEY AVE,OFFN AGAINST FAMILY,0,172173
10/28/2022 12:00:00 AM,1412,1412,100 ONONDAGA AVE,ALL OTHER OFFENSES,0,172174
10/28/2022 12:00:00 AM,1420,1420,1000 MONTGOMERY ST,ALL OTHER OFFENSES,0,172175
10/28/2022 12:00:00 AM,1514,1514,100 S  EDWARDS AVE,SIMPLE ASSAULT,0,172176
10/28/2022 12:00:00 AM,1532,1532,700 N  SALINA ST,SIMPLE ASSAULT,0,172177
10/28/2022 12:00:00 AM,1619,1619,1100 BUTTERNUT ST,CRIMINAL MISCHIEF,0,172178
10/28/2022 12:00:00 AM,1752,1752,100 PHARIS ST,SIMPLE ASSAULT,0,172179
10/28/2022 12:00:00 AM,2316,2316,200 WASHINGTON SQ,KIDNAPPING,0,172180
10/29/2022 12:00:00 AM,0302,0302,100 HOPE AVE,SIMPLE ASSAULT,0,172181
10/29/2022 12:00:00 AM,0432,0432,700 JAMES ST,CRIMINAL MISCHIEF,1,172182
10/29/2022 12:00:00 AM,0702,0702,100 W  BEARD AVE,CRIMINAL MISCHIEF,0,172183
10/29/2022 12:00:00 AM,0911,0911,2400 GRANT BLVD,CRIMINAL MISCHIEF,1,172184
10/29/2022 12:00:00 AM,0944,0944,1000 WILLIS AVE,CRIMINAL MISCHIEF,1,172185
10/29/2022 12:00:00 AM,1718,1718,200 SENECA DR,SIMPLE ASSAULT,0,172186
10/29/2022 12:00:00 AM,1749,1749,900 BUTTERNUT ST,POSSESSION/USE DANGEROUS WEAPONS,0,172187
10/29/2022 12:00:00 AM,2015,2015,400 MERRIMAN AVE,SIMPLE ASSAULT,0,172188
10/29/2022 12:00:00 AM,2207,2207,1100 E  COLVIN ST,POSSESSION/USE DANGEROUS WEAPONS,0,172189
10/29/2022 12:00:00 AM,2303,2303,400 SEYMOUR ST,SIMPLE ASSAULT,0,172190
10/29/2022 12:00:00 AM,2307,2307,1900 W  FAYETTE ST,POSSESSION/USE DANGEROUS WEAPONS,1,172191
10/29/2022 12:00:00 AM,1800,1830,100 SEDGWICK DR,OFFN AGAINST FAMILY,1,172192
10/30/2022 12:00:00 AM,0003,0003,100 RIDER AVE,CRIMINAL MISCHIEF,1,172193
10/30/2022 12:00:00 AM,0016,0016,900 MADISON ST,SIMPLE ASSAULT,0,172194
10/30/2022 12:00:00 AM,0052,0052,300 S  FRANKLIN ST,ALL OTHER OFFENSES,0,172195
10/30/2022 12:00:00 AM,0745,0745,300 JAMESVILLE AVE,SIMPLE ASSAULT,0,172196
10/30/2022 12:00:00 AM,0745,0745,300 PROSPECT AVE,CRIMINAL MISCHIEF,1,172197
10/30/2022 12:00:00 AM,0750,0750,300 HILLVIEW AVE,SIMPLE ASSAULT,0,172198
10/30/2022 12:00:00 AM,0929,0929,200 GRAPE TER,SIMPLE ASSAULT,0,172199
10/30/2022 12:00:00 AM,1042,1042,200 GREENWOOD PL,ALL OTHER OFFENSES,0,172200
10/30/2022 12:00:00 AM,1059,1059,1500 E  GENESEE ST,CRIMINAL MISCHIEF,1,172201
10/30/2022 12:00:00 AM,1222,1222,200 SHONNARD ST,CRIMINAL MISCHIEF,0,172202
10/30/2022 12:00:00 AM,1306,1306,1400 LODI ST,SIMPLE ASSAULT,1,172203
10/30/2022 12:00:00 AM,1442,1442,300 CATHERINE ST,OFFN AGAINST FAMILY,0,172204
10/30/2022 12:00:00 AM,1658,1658,100 JOHN ST,SIMPLE ASSAULT,0,172205
10/30/2022 12:00:00 AM,1819,1819,1500 MIDLAND AVE,SIMPLE ASSAULT,0,172206
10/30/2022 12:00:00 AM,1909,1909,300 W  OSTRANDER AVE,CRIMINAL MISCHIEF,1,172207
10/30/2022 12:00:00 AM,1914,1914,4100 BRIGHTON PL,CRIMINAL MISCHIEF,1,172208
10/30/2022 12:00:00 AM,2008,2008,1300 WESTCOTT ST,SIMPLE ASSAULT,0,172209
10/30/2022 12:00:00 AM,2027,2027,500 WESTMORELAND AVE,SIMPLE ASSAULT,0,172210
10/30/2022 12:00:00 AM,2051,2051,700 JAMES ST,SIMPLE ASSAULT,0,172211
10/30/2022 12:00:00 AM,2119,2119,100 TEMPLE PL,SIMPLE ASSAULT,0,172212
10/30/2022 12:00:00 AM,2153,2153,100 HOLLAND ST,SIMPLE ASSAULT,0,172213
10/31/2022 12:00:00 AM,0018,0018,1300 HIGHLAND ST,CRIMINAL MISCHIEF,0,172214
10/31/2022 12:00:00 AM,0104,0104,300 PARK ST,POSSESSION/USE DANGEROUS WEAPONS,0,172215
10/31/2022 12:00:00 AM,0215,0215,100 CORTLAND PL,SIMPLE ASSAULT,0,172216
10/31/2022 12:00:00 AM,0607,0607,1000 N  TOWNSEND ST,CRIMINAL MISCHIEF,0,172217
10/31/2022 12:00:00 AM,1300,0700,1200 N  GLENCOVE RD,CRIMINAL MISCHIEF,1,172218
10/31/2022 12:00:00 AM,0814,0814,600 HIAWATHA BLVD E,CRIMINAL MISCHIEF,1,172219
10/31/2022 12:00:00 AM,0919,0919,100 CHESTER ST,CRIMINAL MISCHIEF,1,172220
10/31/2022 12:00:00 AM,0943,0943,200 FITCH ST,CRIMINAL MISCHIEF,1,172221
10/31/2022 12:00:00 AM,1003,1003,900 SALT SPRINGS RD,ALL OTHER OFFENSES,0,172222
10/31/2022 12:00:00 AM,0104,0104,200 N  TOWNSEND ST,CRIMINAL MISCHIEF,1,172223
10/31/2022 12:00:00 AM,1616,1616,200 CRADDOCK ST,OFFN AGAINST FAMILY,1,172224
10/31/2022 12:00:00 AM,1639,1639,100 PARKWAY DR,OFFN AGAINST FAMILY,0,172225
10/31/2022 12:00:00 AM,1645,1645,100 ORLANDO AVE,OFFN AGAINST FAMILY,0,172226
10/31/2022 12:00:00 AM,1843,1843,200 SEDGWICK DR,ALL OTHER OFFENSES,1,172227
10/31/2022 12:00:00 AM,2259,2259,100 W  SENECA TPKE,SIMPLE ASSAULT,0,172228
11/1/2022 12:00:00 AM,0028,0028,300 SHONNARD ST,SIMPLE ASSAULT,0,172229
11/1/2022 12:00:00 AM,0038,0038,1100 W  ONONDAGA ST,SIMPLE ASSAULT,0,172230
11/1/2022 12:00:00 AM,0113,0113,300 N  WEST ST,POSSESSION/USE DANGEROUS WEAPONS,0,172231
11/1/2022 12:00:00 AM,0220,0220,500 TALLMAN ST,POSSESSION/USE DANGEROUS WEAPONS,0,172232
11/1/2022 12:00:00 AM,0317,0317,1000 MONTGOMERY ST,POSSESSION/USE DANGEROUS WEAPONS,0,172233
11/1/2022 12:00:00 AM,0338,0338,100 CROLY ST,CRIMINAL MISCHIEF,0,172234
11/1/2022 12:00:00 AM,0436,0436,600 JAMES ST,CRIMINAL MISCHIEF,1,172235
11/1/2022 12:00:00 AM,0806,0806,1500 LEMOYNE AVE,CRIMINAL MISCHIEF,1,172236
11/1/2022 12:00:00 AM,0902,0902,2000 S  SALINA ST,OFFN AGAINST FAMILY,0,172237
11/1/2022 12:00:00 AM,0946,0946,800 PARK ST,OFFN AGAINST FAMILY,0,172238
11/1/2022 12:00:00 AM,1056,1056,2000 E  GENESEE ST,FRAUD,0,172239
11/1/2022 12:00:00 AM,1116,1116,200 ALLEN ST,OFFN AGAINST FAMILY,0,172240
11/1/2022 12:00:00 AM,1115,1115,200 ALLEN ST,SIMPLE ASSAULT,0,172241
11/1/2022 12:00:00 AM,1252,1252,1500 BELLEVUE AVE,SIMPLE ASSAULT,0,172242
11/1/2022 12:00:00 AM,1333,1333,200 CHAFFEE AVE,ALL OTHER OFFENSES,0,172243
11/1/2022 12:00:00 AM,1342,1342,300 E  WASHINGTON ST,OFFN AGAINST FAMILY,0,172244
11/1/2022 12:00:00 AM,1433,1433,200 E  RAYNOR AVE,POSSESSION/USE DANGEROUS WEAPONS,0,172245
11/1/2022 12:00:00 AM,1525,1525,600 ROBINSON ST,SIMPLE ASSAULT,0,172246
11/1/2022 12:00:00 AM,1727,1727,300 WADSWORTH ST,SIMPLE ASSAULT,0,172247
11/1/2022 12:00:00 AM,1909,1909,100 GIFFORD ST,ALL OTHER OFFENSES,0,172248
11/1/2022 12:00:00 AM,2012,2012,100 LAKEVIEW AVE,CRIMINAL MISCHIEF,1,172249
11/1/2022 12:00:00 AM,2225,2225,500 BUTTERNUT ST,SIMPLE ASSAULT,0,172250
11/1/2022 12:00:00 AM,2322,2322,100 KIRK PARK DR,POSSESSION/USE DANGEROUS WEAPONS,0,172251
11/2/2022 12:00:00 AM,0149,0149,1600 MIDLAND AVE,SIMPLE ASSAULT,0,172252
11/2/2022 12:00:00 AM,0251,0251,100 BALLANTYNE RD,SIMPLE ASSAULT,0,172253
11/2/2022 12:00:00 AM,0714,0714,100 MATHER ST,SIMPLE ASSAULT,0,172254
11/2/2022 12:00:00 AM,0830,0930,100 BOYDEN ST,OFFN AGAINST FAMILY,0,172255
11/2/2022 12:00:00 AM,1157,1300,3100 E  GENESEE ST,OFFN AGAINST FAMILY,1,172256
11/2/2022 12:00:00 AM,1317,1317,700 POND ST,KIDNAPPING,0,172257
11/2/2022 12:00:00 AM,1427,1427,600 ROBINSON ST,SIMPLE ASSAULT,0,172258
11/2/2022 12:00:00 AM,1636,1636,1400 LODI ST,ALL OTHER OFFENSES,0,172259
11/2/2022 12:00:00 AM,1737,1737,100 OAK ST,SIMPLE ASSAULT,0,172260
11/2/2022 12:00:00 AM,1916,1916,100 CLEVELAND AVE,CRIMINAL MISCHIEF,1,172261
11/3/2022 12:00:00 AM,0136,0136,1300 BUTTERNUT ST,CRIMINAL MISCHIEF,0,172262
11/3/2022 12:00:00 AM,0359,0359,400 E  DIVISION ST,CRIMINAL MISCHIEF,1,172263
11/3/2022 12:00:00 AM,0438,0438,700 JAMES ST,SIMPLE ASSAULT,0,172264
11/3/2022 12:00:00 AM,0916,0916,100 SABINE ST,CRIMINAL MISCHIEF,1,172265
11/3/2022 12:00:00 AM,1055,1055,400 ELM ST,POSSESSION/USE DRUG,0,172266
11/3/2022 12:00:00 AM,1144,1144,700 CATHERINE ST,ALL OTHER OFFENSES,0,172267
11/3/2022 12:00:00 AM,1207,1207,900 BUTTERNUT ST,ALL OTHER OFFENSES,0,172268
11/3/2022 12:00:00 AM,1233,1233,700 BUTTERNUT ST,ALL OTHER OFFENSES,0,172269
11/3/2022 12:00:00 AM,1302,1302,200 SHONNARD ST,POSSESSION/USE DRUG,0,172270
11/3/2022 12:00:00 AM,1800,0800,1000 W  GENESEE ST,CRIMINAL MISCHIEF,1,172271
11/3/2022 12:00:00 AM,1436,1436,600 ROBINSON ST,OFFN AGAINST FAMILY,0,172272
11/3/2022 12:00:00 AM,1453,1453,500 ROBERTS AVE,CRIMINAL MISCHIEF,1,172273
11/3/2022 12:00:00 AM,1625,1625,200 RICHMOND AVE,SIMPLE ASSAULT,0,172274
11/3/2022 12:00:00 AM,1650,1650,400 S  SALINA ST,SIMPLE ASSAULT,0,172275
11/3/2022 12:00:00 AM,1905,1905,500 CATHERINE ST,OFFN AGAINST FAMILY,0,172276
11/3/2022 12:00:00 AM,1949,1949,300 W  PLEASANT AVE,CRIMINAL MISCHIEF,1,172277
11/3/2022 12:00:00 AM,2156,2156,400 TURTLE ST,SIMPLE ASSAULT,0,172278
11/3/2022 12:00:00 AM,2317,2317,100 LEA LN,SIMPLE ASSAULT,0,172279
11/3/2022 12:00:00 AM,2320,2320,200 MARCELLUS ST,POSSESSION/USE DANGEROUS WEAPONS,0,172280
11/3/2022 12:00:00 AM,1200,1430,500 OAK ST,CRIMINAL MISCHIEF,0,172281
11/4/2022 12:00:00 AM,0125,0125,800 VALLEY DR,SIMPLE ASSAULT,1,172282
11/4/2022 12:00:00 AM,0907,0907,300 OSWEGO ST,OFFN AGAINST FAMILY,0,172283
11/4/2022 12:00:00 AM,1335,1335,100 MERRIMAN AVE,CRIMINAL MISCHIEF,1,172284
11/4/2022 12:00:00 AM,1526,1526,100 HELEN ST,SIMPLE ASSAULT,0,172285
11/4/2022 12:00:00 AM,1630,1630,500 S  CLINTON ST,SIMPLE ASSAULT,0,172286
11/4/2022 12:00:00 AM,1651,1651,400 MOSLEY DR,OFFN AGAINST FAMILY,0,172287
11/4/2022 12:00:00 AM,1658,1658,200 W  COLVIN ST,ALL OTHER OFFENSES,0,172288
11/4/2022 12:00:00 AM,1800,1800,100 PATTISON ST,OFFN AGAINST FAMILY,0,172289
11/4/2022 12:00:00 AM,1832,1832,600 N  SALINA ST,SIMPLE ASSAULT,0,172290
11/4/2022 12:00:00 AM,1853,1853,400 W  COLVIN ST,SIMPLE ASSAULT,0,172291
11/4/2022 12:00:00 AM,2003,2003,300 HAZELHURST AVE,CRIMINAL MISCHIEF,1,172292
11/4/2022 12:00:00 AM,2018,2018,100 SOUTH AVE,POSSESSION/USE DRUG,0,172293
11/4/2022 12:00:00 AM,2128,2128,1700 S  SALINA ST,POSSESSION/USE DANGEROUS WEAPONS,0,172294
11/4/2022 12:00:00 AM,0000,0830,100 CROTON TER,OFFN AGAINST FAMILY,0,172295
11/5/2022 12:00:00 AM,0006,0006,300 N  MIDLER AVE,OFFN AGAINST FAMILY,0,172296
11/5/2022 12:00:00 AM,0018,0018,600 COMSTOCK AVE,SIMPLE ASSAULT,0,172297
11/5/2022 12:00:00 AM,0020,0020,1600 W  ONONDAGA ST,CRIMINAL MISCHIEF,0,172298
11/5/2022 12:00:00 AM,0035,0035,1600 PARK ST,SIMPLE ASSAULT,0,172299
11/5/2022 12:00:00 AM,0325,0325,1400 S  MCBRIDE ST,POSSESSION/USE DANGEROUS WEAPONS,0,172300
11/5/2022 12:00:00 AM,0333,0333,200 LINCOLN AVE,CRIMINAL MISCHIEF,0,172301
11/5/2022 12:00:00 AM,0355,0355,600 W  ONONDAGA ST,SIMPLE ASSAULT,0,172302
11/5/2022 12:00:00 AM,1412,1412,100 FAGE AVE,OFFN AGAINST FAMILY,0,172303
11/5/2022 12:00:00 AM,1555,1555,800 S  STATE ST,OFFN AGAINST FAMILY,0,172304
11/5/2022 12:00:00 AM,1703,1703,1800 S  SALINA ST,CRIMINAL MISCHIEF,1,172305
11/5/2022 12:00:00 AM,1739,1739,200 COMSTOCK AVE,ALL OTHER OFFENSES,0,172306
11/5/2022 12:00:00 AM,1802,1802,100 E  RAYNOR AVE,OFFN AGAINST FAMILY,0,172307
11/5/2022 12:00:00 AM,0332,0332,1700 W  GENESEE ST,CRIMINAL MISCHIEF,1,172308
11/6/2022 12:00:00 AM,0022,0022,1800 W  FAYETTE ST,SIMPLE ASSAULT,0,172309
11/6/2022 12:00:00 AM,0111,0111,3200 S  SALINA ST,OFFN AGAINST FAMILY,0,172310
11/6/2022 12:00:00 AM,0139,0139,100 CRIPPEN PL,SIMPLE ASSAULT,0,172311
11/6/2022 12:00:00 AM,1530,0830,600 W  ONONDAGA ST,CRIMINAL MISCHIEF,1,172312
11/6/2022 12:00:00 AM,1411,1411,300 ERIE ST,OFFN AGAINST FAMILY,0,172313
11/6/2022 12:00:00 AM,1715,1715,1600 W  ONONDAGA ST,CRIMINAL MISCHIEF,1,172314
11/6/2022 12:00:00 AM,1802,1802,1000 BUTTERNUT ST,SIMPLE ASSAULT,0,172315
11/6/2022 12:00:00 AM,2001,2001,100 DURSTON AVE,OFFN AGAINST FAMILY,0,172316
11/6/2022 12:00:00 AM,1900,2009,1800 E  FAYETTE ST,POSSESSION/USE DANGEROUS WEAPONS,0,172317
11/6/2022 12:00:00 AM,2154,2154,100 CRIPPEN PL,OFFN AGAINST FAMILY,0,172318
11/6/2022 12:00:00 AM,0900,0754,100 NEWBURY HOLLOW LN,SIMPLE ASSAULT,0,172319
11/6/2022 12:00:00 AM,0930,0905,100 RONEY RD,SIMPLE ASSAULT,0,172320
11/6/2022 12:00:00 AM,0700,0909,4100 BRIGHTON PL,CRIMINAL MISCHIEF,0,172321
11/6/2022 12:00:00 AM,0000,0915,2100 E  GENESEE ST,CRIMINAL MISCHIEF,0,172322
11/6/2022 12:00:00 AM,0702,1017,100 SHONNARD ST,CRIMINAL MISCHIEF,0,172323
11/7/2022 12:00:00 AM,0012,0012,1300 VALLEY DR,POSSESSION/USE DANGEROUS WEAPONS,0,172324
11/7/2022 12:00:00 AM,0050,0050,1800 GRANT BLVD,CRIMINAL MISCHIEF,0,172325
11/7/2022 12:00:00 AM,0306,0306,100 MATHER ST,POSSESSION/USE DANGEROUS WEAPONS,0,172326
11/7/2022 12:00:00 AM,0515,0515,500 S  STATE ST,CRIMINAL MISCHIEF,0,172327
11/7/2022 12:00:00 AM,0627,0627,100 FORD AVE,OFFN AGAINST FAMILY,0,172328
11/7/2022 12:00:00 AM,0931,0931,300 LEXINGTON AVE,CRIMINAL MISCHIEF,0,172329
11/7/2022 12:00:00 AM,1032,1032,1300 S  STATE ST,CRIMINAL MISCHIEF,0,172330
11/7/2022 12:00:00 AM,1111,1111,1000 S  CLINTON ST,ALL OTHER OFFENSES,0,172331
11/7/2022 12:00:00 AM,1136,1136,900 GLENWOOD AVE,SIMPLE ASSAULT,0,172332
11/7/2022 12:00:00 AM,1205,1205,100 HUDSON ST,SIMPLE ASSAULT,0,172333
11/7/2022 12:00:00 AM,1316,1316,100 DICKERSON ST,OFFN AGAINST FAMILY,0,172334
11/7/2022 12:00:00 AM,1515,1515,300 SEYMOUR ST,SIMPLE ASSAULT,0,172335
